ISO3,event date,Renewable_gen_GW,Demand_GW,share of res in demand
AUS,23-12-2018,2.865875678,18.59383854,0.154130395
AUS,03-11-2021,5.269477574,23.00368496,0.22907102
AUS,15-08-2021,5.889028176,22.56026748,0.261035388
AUT,29-06-2020,6.984416667,6.976479167,1.001137752
AUT,16-05-2021,5.82153125,5.45665625,1.066867874
ARG,20-11-2021,6.180975253,15.72660417,0.393026695
AUT,17-11-2015,2.669979167,7.693385417,0.347048669
AUS,22-02-2015,2.635595402,22.10570021,0.119226959
AUT,22-07-2020,6.245479167,6.934895833,0.900587308
AUS,15-09-2019,4.533708328,18.478815,0.24534627
AUS,12-04-2019,2.800070872,20.91588479,0.133872934
AUS,28-06-2019,5.134888435,22.22462813,0.231044965
AUS,10-06-2015,3.347317272,23.84511458,0.140377487
AUS,04-01-2019,4.376387228,23.87960875,0.1832688
AUT,24-01-2015,4.268822917,6.457635417,0.661050468
AUT,16-04-2015,4.796270833,6.682333333,0.717753903
AUS,30-12-2020,4.635476885,24.25086319,0.191146882
AUS,24-02-2021,4.420781636,25.70357515,0.171990924
ARG,17-10-2021,6.109975,12.63510417,0.483571399
AUS,16-12-2018,3.25083355,20.39538875,0.159390615
AUS,27-10-2019,3.070868364,18.21572646,0.16858336
AUS,16-10-2017,3.434186446,20.57566313,0.166905262
AUT,16-11-2021,5.144645833,7.879572917,0.652909223
AUS,24-03-2019,4.725458122,20.92856833,0.225789841
AUS,13-03-2016,2.027284061,21.13683625,0.09591237
AUT,03-02-2017,2.5053125,8.665760417,0.28910475
AUT,16-06-2021,7.144145833,7.13778125,1.000891675
AUS,05-08-2018,5.375678776,20.08127667,0.267696067
AUT,23-09-2019,3.694020833,7.367947917,0.501363592
AUT,13-06-2016,7.1029375,6.9250625,1.025685689
AUT,18-01-2019,6.682635417,8.612395833,0.77593222
AUT,04-01-2022,5.39875,7.422447917,0.72735438
ARG,31-12-2021,5.903503175,20.518375,0.287717871
AUS,22-04-2019,2.900089215,18.98253917,0.152776675
AUS,03-12-2019,5.374946949,20.66212708,0.260135219
AUS,03-02-2019,4.215110173,22.88373542,0.184196771
AUT,30-01-2016,2.688822917,7.145979167,0.376270747
AUS,01-07-2016,3.998181704,23.85643792,0.167593407
AUT,13-11-2016,5.334760417,7.063697917,0.755236206
AUS,20-06-2019,4.308452301,25.03080396,0.172126006
AUT,10-09-2016,4.219958333,5.9645,0.707512505
AUT,04-07-2016,7.274510417,6.77546875,1.073654191
AUS,07-06-2017,2.871656649,24.38671521,0.117754959
AUS,20-05-2015,2.862317464,22.05691479,0.129769621
AUT,08-11-2016,4.78096875,8.60903125,0.555343408
AUT,19-03-2017,4.266489583,6.23953125,0.683783671
AUT,29-06-2019,6.595833333,5.941375,1.110152672
AUS,14-06-2016,3.780126712,23.33411833,0.16199998
AUT,09-11-2017,5.2235625,8.2213125,0.63536844
AUT,11-04-2016,4.636166667,7.125739583,0.650622523
AUT,25-04-2020,5.889270833,5.343739583,1.102087918
AUT,15-10-2019,5.87228125,7.375677083,0.796168431
AUT,28-02-2016,4.548322917,6.526291667,0.696923023
AUT,10-01-2020,4.087427083,8.34909375,0.48956536
AUT,01-05-2017,4.859614583,5.674052083,0.856462809
AUT,19-09-2018,3.606802083,7.4609375,0.483424782
AUS,10-11-2021,5.705063877,24.17994476,0.235941973
AUS,15-10-2020,5.029796198,23.22155208,0.216600345
AUT,16-12-2020,4.1011875,8.44653125,0.485546952
AUT,18-05-2018,8.094635417,6.978083333,1.160008419
AUS,16-11-2018,3.828563603,20.62528625,0.18562475
AUS,05-06-2021,5.909183754,25.35310348,0.233075361
AUS,02-11-2018,4.795521654,21.95531271,0.218421924
AUS,19-02-2021,5.34211577,26.53955371,0.201288832
ARG,07-05-2021,6.368,16.293625,0.390827701
AUT,13-04-2020,3.51590625,5.024333333,0.699775675
ARG,01-12-2020,7.664,16.05783333,0.47727485
AUT,28-09-2015,3.78028125,7.255270833,0.521039302
AUT,14-01-2020,3.921416667,8.843552083,0.443420995
AUS,29-11-2017,3.409818444,23.97614479,0.142217128
AUS,17-09-2015,2.615147184,21.95399625,0.119119415
AUS,02-10-2018,3.407825505,20.30595604,0.167823938
AUS,19-05-2017,2.811515433,22.02970708,0.127623823
ARG,08-08-2021,4.978075379,14.59233333,0.341143206
AUT,28-10-2018,4.03353125,6.1714375,0.653580507
AUT,03-11-2019,4.504989583,6.034895833,0.746490032
AUS,30-07-2015,3.999587249,23.57934417,0.169622498
AUS,28-01-2019,3.080546469,22.11278729,0.139310636
ARG,24-02-2021,6.631,17.28717014,0.383579264
AUT,02-06-2016,6.945020833,7.13459375,0.973429052
AUT,30-03-2020,6.075708333,7.046479167,0.862233207
AUT,15-05-2020,6.375385417,6.850083333,0.930701877
ARG,10-05-2021,6.283,15.53407858,0.404465573
AUT,04-04-2016,4.784489583,7.068666667,0.676858849
AUS,10-10-2021,5.181985,21.14535997,0.245064875
AUS,07-12-2020,5.259493958,25.05516229,0.209916579
AUS,25-08-2018,3.424901626,20.99248292,0.163148954
AUS,08-06-2019,4.350321935,22.20751042,0.195894175
AUT,03-09-2018,5.8404375,7.196520833,0.811564037
AUS,13-01-2019,3.799549307,20.38626104,0.186377939
AUT,23-10-2016,3.898666667,6.063916667,0.6429288
AUS,19-10-2018,4.366965391,20.08511042,0.217423021
AUT,04-09-2020,6.779739583,6.709864583,1.010413772
AUS,27-06-2019,5.435512891,22.95739896,0.236765188
ARG,16-02-2020,6.329,17.650875,0.358565793
AUS,15-08-2015,2.265547096,21.49457979,0.105400855
AUT,15-12-2020,5.5751875,8.571583333,0.650426798
AUT,12-01-2016,4.148520833,8.3366875,0.497622207
ARG,30-05-2021,7.493,15.11660997,0.495679919
AUS,11-10-2021,5.578580797,24.41175563,0.228520262
AUT,10-08-2020,6.500802083,6.667322917,0.975024334
AUT,09-10-2018,4.038979167,7.4240625,0.54403895
AUS,23-08-2016,3.151122749,23.50931063,0.134037225
AUS,18-02-2021,6.655594124,26.06359175,0.255359821
AUS,14-01-2019,3.994190007,24.92745313,0.160232575
AUT,14-03-2021,4.02553125,6.51175,0.618194994
ARG,17-05-2020,4.663,11.94485417,0.390377307
AUT,25-01-2021,4.711083333,8.362322917,0.563370176
AUT,19-10-2017,4.386822917,7.435427083,0.589989367
AUT,01-12-2019,4.062302083,6.989020833,0.581240517
AUS,20-01-2021,4.427375194,25.57698746,0.173099948
AUT,04-11-2018,3.56421875,5.966583333,0.597363441
AUS,07-05-2021,4.1052487,24.92104908,0.164730172
AUS,29-01-2018,3.953581848,25.53859833,0.154808099
AUS,11-12-2021,4.981504709,21.7338403,0.229204993
AUS,28-05-2017,3.1865128,19.97625417,0.159515031
AUT,02-02-2021,5.381833333,8.235010417,0.653530847
AUS,11-01-2017,2.267408885,24.26151146,0.093457033
AUT,24-07-2015,3.192302083,6.83928125,0.466759878
AUT,25-10-2016,5.3619375,7.627375,0.702985955
AUT,16-07-2018,4.421645833,6.7445,0.655592829
AUT,28-02-2017,4.620604167,8.20703125,0.563005553
AUS,10-07-2017,2.994167367,23.78625167,0.125878066
AUT,10-05-2015,0.806458333,4.6299375,0.174183417
AUT,18-05-2016,6.152947917,6.960020833,0.884041595
AUT,14-06-2017,5.4041875,7.13946875,0.756945326
AUS,10-03-2017,1.694086847,22.06792625,0.076766925
AUT,08-03-2016,4.428052083,8.3239375,0.531966042
ARG,19-03-2020,5.193,14.87660417,0.349071599
AUS,31-10-2020,4.374234225,22.36858604,0.195552558
AUS,28-02-2020,3.804052104,25.72158771,0.147893363
ARG,06-06-2020,7.073,15.47089583,0.457181024
AUS,02-09-2015,3.6781977,22.50013708,0.163474457
AUS,23-06-2018,3.173805676,22.69632604,0.139837861
AUS,07-02-2019,3.385333304,24.45144,0.138451286
AUS,17-03-2021,4.879941769,25.09625477,0.194449005
AUT,23-05-2015,1.51075,6.133822917,0.246298274
ARG,21-07-2021,5.991732071,18.58902083,0.322326395
AUS,18-01-2022,5.995223313,27.52479214,0.217811756
AUT,11-02-2016,5.731114583,8.348177083,0.686510902
AUS,09-03-2018,3.160157487,22.01477729,0.143547102
AUS,10-08-2020,5.424838665,27.16695146,0.19968522
AUS,10-06-2019,4.516541053,20.3896125,0.221511863
AUS,30-04-2018,3.108408567,21.15676042,0.14692271
AUT,27-11-2021,1.2761875,7.240447917,0.176258087
AUS,27-05-2017,3.180122709,19.83049896,0.160365239
AUS,27-04-2019,3.349250276,19.212775,0.174324129
AUT,22-06-2021,7.212135417,7.49609375,0.962119159
AUT,18-06-2017,4.368541667,5.272229167,0.828594799
AUT,03-05-2020,5.8664375,5.0694375,1.157216654
AUT,05-06-2019,7.625875,7.169729167,1.063621069
AUT,22-02-2021,4.485125,7.835927083,0.572379624
AUS,31-03-2015,2.434408107,21.78199167,0.11176242
AUS,20-12-2016,3.386610739,21.58867104,0.156869811
AUS,10-02-2019,2.572150671,19.75730688,0.130187312
AUS,05-05-2017,2.971481752,21.60599,0.13753046
AUS,26-05-2020,5.093390952,26.49154938,0.192264744
AUS,18-08-2017,4.160523851,22.19580125,0.187446437
AUS,26-07-2021,6.828551284,27.42170688,0.249019921
AUT,14-01-2017,2.638020833,7.88346875,0.334626916
ARG,02-09-2020,7.857,18.65710417,0.421126448
AUT,08-05-2020,5.11209375,6.153583333,0.830750714
ARG,14-04-2020,5.344,13.19891667,0.404881714
AUT,01-02-2016,5.130489583,8.04965625,0.637355115
AUS,28-03-2019,3.174883779,21.39621396,0.148385307
AUT,02-07-2020,7.645072917,7.02109375,1.088872074
AUT,01-03-2017,5.1509375,8.225,0.626253799
AUS,16-05-2015,2.295759638,20.59495583,0.111471938
ARG,15-03-2021,6.013,16.4848125,0.364759987
AUT,30-08-2020,5.98540625,5.549885417,1.078473842
AUS,26-06-2018,3.687299374,24.83797271,0.14845412
ARG,23-11-2020,6.345,15.344375,0.413506578
AUT,18-04-2017,5.703020833,7.480927083,0.762341454
AUT,24-07-2021,6.019145833,5.846895833,1.029460077
ARG,26-02-2020,5.08,15.18491667,0.334542501
ARG,23-05-2021,8.094,15.35442406,0.527144487
AUT,20-11-2021,2.58440625,6.820010417,0.378944619
AUS,09-12-2019,4.896318488,22.99571083,0.21292312
AUS,24-08-2015,4.043790601,22.08530208,0.183098723
AUT,27-01-2020,3.458739583,8.491416667,0.407321854
AUS,14-03-2015,2.095950262,19.59015646,0.106989971
AUS,19-06-2020,5.389129785,26.37982604,0.204289815
AUS,09-03-2020,4.019414146,24.29636333,0.165432748
AUT,25-11-2018,1.925552083,6.784875,0.283800672
AUT,06-05-2018,6.188677083,5.330822917,1.160923403
AUT,13-09-2017,6.026666667,7.368822917,0.817860157
AUT,04-12-2021,3.571604167,7.333510417,0.487025171
ARG,30-12-2020,5.479,17.98622917,0.304621939
AUT,11-01-2021,3.11971875,8.563135417,0.364319679
AUS,25-12-2021,5.037031232,23.17101201,0.217385034
AUT,24-08-2018,3.663385417,7.264354167,0.504296092
AUS,12-05-2018,3.609710742,20.29800771,0.177835716
AUS,17-02-2019,2.796027503,20.93662938,0.133547165
ARG,12-10-2020,5.583,12.89370833,0.433001884
AUS,22-10-2019,2.987760267,20.02421125,0.149207388
AUS,25-12-2015,3.309905248,19.11672167,0.173141886
AUS,03-09-2020,5.206090849,23.86285375,0.218167152
AUT,24-05-2019,6.78528125,6.912614583,0.98157957
AUS,06-12-2015,2.271206938,20.76610458,0.109370871
AUT,29-11-2019,4.69675,8.03725,0.584372764
AUS,03-10-2019,3.993636081,19.75941604,0.202113062
AUT,15-09-2017,6.769791667,7.1863125,0.942039699
ARG,12-12-2021,5.357325,15.54677083,0.344594068
AUT,15-12-2016,4.274604167,8.6845,0.492210739
ARG,18-12-2020,7.724,18.9808125,0.406937269
AUT,05-08-2017,4.96125,6.011020833,0.825358976
AUT,08-03-2021,4.460114583,7.789364583,0.572590297
AUT,17-11-2017,4.876041667,8.4211875,0.579020675
AUS,26-07-2016,5.051052132,24.07144938,0.209835812
AUT,13-07-2018,5.727989583,6.728885417,0.851253845
AUT,07-07-2020,7.624072917,6.713010417,1.135715937
ARG,15-08-2021,5.104391162,15.7098125,0.324917383
AUT,14-08-2020,6.039395833,6.573291667,0.918778009
AUT,30-01-2019,4.204677083,8.886552083,0.473150559
AUS,03-11-2017,3.140520795,20.77428146,0.151173498
AUT,19-04-2016,6.622208333,7.180416667,0.922259618
AUS,22-11-2017,2.761362484,22.13953042,0.124725431
AUS,29-06-2021,6.270586361,28.30621544,0.221526837
AUS,02-08-2017,3.691122622,23.76271375,0.155332537
AUS,09-07-2017,2.95208153,21.52613708,0.1371394
AUT,04-03-2015,3.978822917,8.289895833,0.479960544
ARG,08-11-2020,5.063,13.34489583,0.379395993
AUT,13-10-2016,4.4189375,7.840927083,0.563573344
AUT,28-08-2017,5.98246875,7.07321875,0.845791564
AUT,30-10-2016,4.362302083,5.948583333,0.733334617
AUT,15-08-2020,5.136614583,5.412729167,0.948987918
AUT,10-07-2021,5.6684375,5.8928125,0.961923954
AUS,03-08-2019,3.873150519,21.29051771,0.181919039
AUS,12-09-2021,5.527345836,21.56438292,0.256318294
AUS,05-08-2015,4.680880004,24.12931979,0.193991378
AUS,11-11-2015,1.821581162,21.38011688,0.085199776
AUS,03-04-2021,3.890964493,22.78496865,0.17076892
AUS,04-05-2015,3.571822125,21.25126604,0.168075733
AUS,24-09-2019,3.643720358,20.81808583,0.175026676
ARG,07-10-2021,7.492283586,15.40616667,0.486317184
AUT,06-08-2015,4.1261875,6.560416667,0.628952048
ARG,30-08-2021,4.379725095,15.32216667,0.285842413
AUS,27-07-2016,4.286262461,23.82632813,0.179896056
AUT,02-02-2018,5.227916667,8.462208333,0.617795788
ARG,03-09-2020,8.463,17.8580625,0.473903594
AUT,06-11-2016,3.018833333,6.566645833,0.459722271
AUS,21-05-2021,4.740713091,26.32190365,0.180105252
AUS,17-08-2017,5.147301062,21.74430438,0.236719509
AUS,19-11-2019,4.151135974,21.47608771,0.19329107
AUT,27-10-2020,5.10834375,7.790677083,0.655699588
AUT,18-02-2019,3.831072917,8.20846875,0.466721996
ARG,07-02-2021,8.794,15.52312153,0.56650977
AUT,23-10-2017,5.76040625,7.836552083,0.735068968
AUS,22-12-2020,4.922387477,25.72023179,0.191381925
AUT,09-07-2018,5.676708333,6.857416667,0.827820243
AUS,20-10-2019,3.269159761,18.1898925,0.179723974
ARG,31-05-2021,4.552,16.75916337,0.271612604
AUT,02-09-2017,6.8755625,6.089364583,1.129110009
ARG,25-01-2022,6.403238131,20.42520833,0.313496833
AUT,20-11-2019,6.038520833,8.23909375,0.732910805
AUS,12-01-2019,4.376020688,21.45585542,0.203954613
AUT,19-04-2017,7.1973125,7.9161875,0.90918924
AUT,07-08-2016,5.16703125,5.1704375,0.999341207
AUT,25-09-2016,2.94678125,5.467708333,0.538942656
AUS,09-05-2018,4.361679746,21.41238396,0.203698932
AUS,12-12-2018,4.626005591,22.51194708,0.205491136
ARG,02-02-2022,5.924342222,19.9736875,0.296607335
AUS,05-11-2020,5.027283598,23.70712396,0.212057929
AUS,30-09-2020,5.557023949,24.10662104,0.230518576
ARG,20-10-2020,7.947,15.26579167,0.520575688
AUS,17-01-2018,2.792699038,22.23470583,0.125600899
AUT,04-09-2021,5.335604167,5.807083333,0.918809643
AUS,02-09-2020,5.356160034,24.30951229,0.220331859
AUT,06-03-2016,4.449947917,6.475447917,0.687203105
AUT,27-03-2016,2.75471875,5.823520833,0.473033209
AUT,22-01-2020,4.564802083,8.798791667,0.518798746
AUT,05-10-2021,5.0008125,7.378489583,0.677755582
AUS,09-06-2020,4.369333382,27.57587771,0.158447663
AUT,01-09-2019,4.21490625,5.639875,0.747340367
AUT,17-02-2015,4.028604167,7.966270833,0.505707658
ARG,29-03-2021,5.745,14.35601163,0.400180785
AUT,18-06-2019,6.7020625,7.2395,0.925763174
AUT,27-05-2016,6.39365625,6.204072917,1.030557883
AUS,02-01-2021,4.020105202,22.63818519,0.177580719
AUS,18-02-2018,2.986629815,21.65471542,0.137920529
AUS,10-02-2022,6.052090951,25.94523581,0.233264057
AUS,10-09-2017,3.075524482,19.85433583,0.154904425
AUT,21-10-2017,3.209041667,6.330541667,0.506914232
AUS,18-12-2020,4.484887884,26.1487125,0.171514673
AUT,19-04-2019,4.786885417,6.885010417,0.695261899
AUS,08-06-2015,3.904486728,19.84914021,0.196708104
AUT,14-07-2020,6.547510417,6.646854167,0.98505402
AUT,17-01-2020,3.799447917,8.658666667,0.438802885
AUT,03-05-2019,6.927958333,7.227010417,0.958620222
AUT,14-01-2019,6.424520833,8.625885417,0.744795522
AUS,03-10-2017,3.230274983,20.74521208,0.155711832
AUS,25-01-2019,4.617441689,27.69411979,0.16673004
AUT,27-09-2020,5.393979167,5.536885417,0.974190138
AUS,31-05-2021,6.067614953,27.24688519,0.222690224
ARG,04-02-2021,7.973,15.31628472,0.520557051
AUT,07-08-2019,5.545614583,6.814041667,0.813850994
ARG,27-04-2020,5.372,13.4540625,0.399284603
AUT,29-04-2018,6.506104167,5.2724375,1.233984123
AUS,24-01-2021,5.888942693,26.78804817,0.219834706
AUS,30-04-2016,3.20099521,19.54980271,0.163735423
AUS,23-07-2021,5.899275459,29.41427256,0.200558265
AUS,18-11-2015,2.706226388,22.97120938,0.117809487
AUS,09-04-2019,3.761738319,20.99528833,0.179170596
AUT,25-09-2015,4.823989583,6.266552083,0.769799647
AUS,23-01-2018,2.855372328,24.02532542,0.118848435
AUT,22-12-2019,3.61771875,6.527354167,0.55423969
ARG,19-08-2021,5.147516414,16.651875,0.309125334
AUT,20-05-2019,7.24015625,7.332427083,0.987416059
AUS,10-03-2015,1.776966105,22.81651896,0.077880684
AUS,28-12-2017,1.919393086,22.48705167,0.08535548
AUS,18-06-2020,6.384463208,26.81096958,0.23812877
AUT,16-12-2019,3.553291667,8.433458333,0.421332688
AUT,09-11-2015,3.301291667,7.489604167,0.440783197
AUS,23-06-2015,3.336840852,23.20997542,0.143767531
AUT,12-08-2017,6.99171875,5.685666667,1.229709577
AUS,09-09-2017,2.419218895,20.56177875,0.11765611
AUS,21-05-2017,2.51144865,19.37841042,0.129600344
AUS,26-11-2018,2.860432344,21.023915,0.136056122
AUS,06-02-2021,4.73015923,23.87324894,0.198136384
AUS,20-05-2017,2.3010377,19.91269625,0.11555631
AUT,09-01-2018,6.294677083,8.293104167,0.759025445
ARG,11-11-2021,6.607125,15.80691667,0.417989488
AUT,21-12-2015,2.220510417,8.055635417,0.275646836
ARG,13-02-2020,8.054,17.6865,0.455375569
AUT,21-09-2019,3.160729167,5.938979167,0.53220075
AUT,23-04-2018,6.85165625,6.99628125,0.979328304
AUT,24-04-2017,4.759052083,7.18628125,0.662241279
AUT,14-10-2020,6.4934375,7.915572917,0.82033702
AUS,21-10-2019,2.935064465,19.99259188,0.146807602
AUS,19-10-2017,3.355856123,20.86984188,0.160799308
AUS,22-01-2019,4.061717713,26.04968688,0.15592194
AUT,13-01-2019,4.329510417,7.16953125,0.603876358
AUS,22-07-2019,5.992640021,22.0181075,0.272168715
AUS,12-10-2020,4.620937159,22.72732833,0.203320738
AUT,04-01-2020,3.802427083,7.080208333,0.537050169
AUT,18-04-2018,6.708979167,7.085864583,0.946811654
AUT,31-05-2020,4.593510417,5.36903125,0.855556655
AUT,31-03-2015,4.577614583,7.053510417,0.648983884
ARG,31-10-2020,5.327,13.17216667,0.404413346
ARG,16-01-2022,5.100393333,20.13172917,0.253350981
AUT,01-06-2020,4.42234375,5.120208333,0.863703869
AUT,15-05-2019,7.415864583,7.88553125,0.940439439
AUT,06-10-2021,4.77215625,7.677489583,0.621577691
AUT,21-12-2018,3.322770833,8.12128125,0.409143672
AUT,02-02-2019,4.614864583,7.401489583,0.623504841
AUT,03-07-2015,1.758072917,6.8780625,0.255605836
AUS,18-09-2020,5.339030298,23.65280958,0.225724994
AUT,12-10-2019,3.606354167,6.104677083,0.59075265
AUS,21-07-2019,5.280551919,20.17092083,0.261790325
AUS,08-09-2015,3.334072722,22.06739438,0.151085926
AUS,11-08-2017,3.971983837,21.34809229,0.186058023
AUT,13-08-2015,3.34653125,6.10196875,0.548434675
AUT,30-09-2017,4.927625,6.171104167,0.798499728
ARG,16-01-2021,5.042,15.32639583,0.32897493
AUT,13-01-2021,4.33846875,8.555447917,0.50710013
AUT,01-12-2020,5.063729167,8.707822917,0.581514945
AUS,28-06-2018,4.335836725,24.90331667,0.174106798
ARG,28-03-2021,4.697,12.65136444,0.371264303
ARG,17-01-2022,5.188530303,19.2174375,0.269990747
AUT,28-05-2019,7.839166667,7.4029375,1.058926496
AUT,02-11-2019,2.8529375,6.39746875,0.44594786
AUT,07-01-2016,2.9643125,8.177260417,0.362506799
ARG,28-04-2020,5.528,13.65495833,0.40483463
AUS,09-09-2015,2.914785151,21.95010896,0.132791375
AUT,15-07-2017,5.627802083,5.812229167,0.968269131
AUS,13-06-2020,5.469414125,24.77417167,0.220770817
AUT,20-10-2019,2.806666667,5.78396875,0.485249279
AUS,26-02-2016,2.638562698,23.33889646,0.113054304
AUS,21-07-2021,5.768610058,28.80697396,0.200250469
AUS,16-01-2020,4.55166487,26.68861833,0.17054704
AUT,22-04-2018,5.061916667,5.36771875,0.943029414
AUT,13-03-2016,4.03715625,6.5875,0.612851044
AUT,07-03-2020,5.451270833,7.03940625,0.774393555
AUT,20-06-2018,5.82784375,7.298791667,0.798466927
ARG,23-03-2021,6.084,15.10581944,0.402758687
AUS,26-02-2020,3.911980119,26.72507563,0.146378636
AUS,19-12-2021,5.79301596,22.80935899,0.253975395
AUS,15-06-2018,5.915598395,22.88053521,0.258542833
AUS,06-02-2018,3.044056152,23.03186729,0.132167145
AUS,19-06-2015,2.691001605,23.97286354,0.112251989
AUS,08-04-2020,4.616528086,24.36996917,0.189435122
AUS,24-03-2017,1.547073124,21.98266375,0.070376963
AUT,02-11-2017,5.140479167,7.64953125,0.671999237
AUT,05-02-2017,2.2593125,6.882395833,0.328274129
ARG,07-06-2020,6.748,13.9983125,0.482058105
AUT,08-09-2018,4.186854167,6.096416667,0.686772968
AUT,09-11-2021,3.514697917,7.754,0.45327546
AUT,29-05-2019,8.627760417,7.47521875,1.154181664
AUT,18-01-2021,3.557895833,8.68625,0.409600902
AUS,30-11-2015,3.236527922,22.93708125,0.141104611
AUS,06-07-2015,3.215438092,23.92093104,0.134419437
AUS,29-04-2021,4.197786896,25.39672017,0.165288544
AUT,18-11-2020,4.628114583,7.796802083,0.59359139
AUS,26-03-2019,2.889986315,21.65455104,0.133458612
AUS,08-03-2021,4.624873459,25.39179598,0.182140462
ARG,03-02-2021,7.841,14.98037153,0.52341826
AUS,01-05-2019,4.462860665,21.06927667,0.211818409
AUT,19-12-2016,4.2823125,8.768,0.488402429
AUS,05-03-2019,3.65068486,23.13235417,0.157817265
AUT,06-02-2015,3.901895833,7.870895833,0.495737196
AUS,15-07-2019,5.732627726,23.31868229,0.245838408
AUS,03-02-2021,4.271473871,25.10161325,0.170167305
ARG,17-09-2021,5.783028535,15.47085417,0.373801503
AUS,04-07-2016,4.356514012,24.32542167,0.179093052
AUS,24-05-2021,6.336162727,26.04535488,0.243274194
AUS,23-11-2020,4.545936243,25.06877563,0.181338583
AUS,04-12-2021,5.13559416,22.09098715,0.232474634
ARG,18-05-2020,6.177,13.19339583,0.468188788
ARG,27-05-2021,7.042,16.27404747,0.432713498
AUT,16-09-2019,4.992291667,7.057822917,0.707341588
AUT,04-05-2018,8.233479167,7.017447917,1.173286822
AUT,13-03-2017,4.13165625,7.845229167,0.526645706
AUS,21-08-2019,6.200880169,21.41682917,0.289533064
AUT,24-08-2017,6.337020833,7.015875,0.903240271
ARG,25-10-2021,7.177291667,14.92985417,0.480734211
AUT,13-08-2017,6.304666667,5.171729167,1.219063579
AUT,15-01-2016,4.658166667,8.545604167,0.545095066
AUS,08-01-2017,1.834865112,21.16221396,0.08670478
AUS,20-05-2020,5.314649811,25.3546,0.209612844
AUS,27-05-2021,6.22214054,26.32892021,0.236323423
AUS,11-08-2018,4.936306907,20.79795063,0.237345833
AUS,02-12-2015,2.091113717,21.70547438,0.096340383
