year,country_ISO3,number_of_companies,sector
1991.0,SVK,2,energy_and_green
1991.0,SWE,4,energy_and_non_green
1991.0,SWE,2,energy_and_green
1991.0,TAN,1,energy_and_non_green
1991.0,THA,1,energy_and_non_green
1991.0,TUR,2,energy_and_non_green
1991.0,TWN,2,energy_and_non_green
1991.0,UKR,6,energy_and_non_green
1991.0,UKR,3,energy_and_green
1991.0,USA,91,energy_and_non_green
1991.0,USA,44,energy_and_green
1991.0,VNM,1,energy_and_non_green
1991.0,ZAF,1,energy_and_non_green
1992.0,ARE,1,energy_and_non_green
1992.0,ARE,3,energy_and_green
1992.0,ARG,7,energy_and_non_green
1992.0,AUS,7,energy_and_non_green
1992.0,AUS,4,energy_and_green
1992.0,AUT,1,energy_and_non_green
1992.0,AZE,1,energy_and_non_green
1992.0,BEL,3,energy_and_non_green
1992.0,BEL,1,energy_and_green
1992.0,BIH,2,energy_and_non_green
1992.0,BRA,1,energy_and_non_green
1992.0,BRA,1,energy_and_green
1992.0,CAN,16,energy_and_non_green
1992.0,CAN,11,energy_and_green
1992.0,CHE,9,energy_and_non_green
1992.0,CHE,3,energy_and_green
1992.0,CHN,25,energy_and_non_green
1992.0,CHN,6,energy_and_green
1992.0,CYP,1,energy_and_non_green
1992.0,CZE,23,energy_and_non_green
1992.0,CZE,3,energy_and_green
1992.0,DEU,21,energy_and_non_green
1992.0,DEU,13,energy_and_green
1992.0,DNK,3,energy_and_non_green
1992.0,DOM,1,energy_and_non_green
1992.0,ESP,8,energy_and_non_green
1992.0,ESP,3,energy_and_green
1992.0,EST,1,energy_and_non_green
1992.0,FIN,1,energy_and_non_green
1992.0,FRA,12,energy_and_non_green
1992.0,FRA,2,energy_and_green
1992.0,GBR,22,energy_and_non_green
1992.0,GBR,10,energy_and_green
1992.0,GRC,3,energy_and_non_green
1992.0,HKG,5,energy_and_non_green
1992.0,HKG,2,energy_and_green
1992.0,HUN,5,energy_and_non_green
1992.0,IDN,3,energy_and_non_green
1992.0,IDN,1,energy_and_green
1992.0,IND,22,energy_and_non_green
1992.0,IND,7,energy_and_green
1992.0,ISR,3,energy_and_non_green
1992.0,ISR,1,energy_and_green
1992.0,ITA,3,energy_and_non_green
1992.0,ITA,2,energy_and_green
1992.0,JEY,2,energy_and_non_green
1992.0,JOR,1,energy_and_green
1992.0,JPN,5,energy_and_non_green
1992.0,JPN,1,energy_and_green
1992.0,KOR,2,energy_and_non_green
1992.0,LKA,1,energy_and_non_green
1992.0,MAR,1,energy_and_non_green
1992.0,MDA,1,energy_and_green
1992.0,MEX,2,energy_and_non_green
1992.0,MYS,1,energy_and_non_green
1992.0,NLD,5,energy_and_non_green
1992.0,NLD,1,energy_and_green
1992.0,NOR,2,energy_and_non_green
1992.0,NOR,2,energy_and_green
1992.0,NZL,1,energy_and_non_green
1992.0,PHL,1,energy_and_non_green
1992.0,POL,1,energy_and_non_green
1992.0,PRT,2,energy_and_non_green
1992.0,ROM,1,energy_and_non_green
1992.0,RUS,6,energy_and_non_green
1992.0,RUS,1,energy_and_green
1992.0,SGP,2,energy_and_non_green
1992.0,SRB,1,energy_and_non_green
1992.0,SVK,5,energy_and_non_green
1992.0,SVK,3,energy_and_green
1992.0,SWE,6,energy_and_non_green
1992.0,SWE,2,energy_and_green
1992.0,THA,1,energy_and_non_green
1992.0,THA,1,energy_and_green
1992.0,TWN,3,energy_and_non_green
1992.0,UKR,3,energy_and_non_green
1992.0,UKR,1,energy_and_green
1992.0,USA,106,energy_and_non_green
1992.0,USA,44,energy_and_green
1992.0,VNM,3,energy_and_non_green
1992.0,ZAF,1,energy_and_non_green
1993.0,ARE,5,energy_and_non_green
1993.0,ARG,1,energy_and_non_green
1993.0,AUS,4,energy_and_non_green
1993.0,AUS,2,energy_and_green
1993.0,AUT,1,energy_and_non_green
1993.0,AUT,1,energy_and_green
1993.0,BEL,4,energy_and_non_green
1993.0,BRA,3,energy_and_non_green
1993.0,BRB,1,energy_and_non_green
1993.0,CAN,28,energy_and_non_green
1993.0,CAN,7,energy_and_green
1993.0,CHE,4,energy_and_non_green
1993.0,CHE,2,energy_and_green
1993.0,CHN,39,energy_and_non_green
1993.0,CHN,8,energy_and_green
1993.0,CZE,14,energy_and_non_green
1993.0,CZE,6,energy_and_green
1993.0,DEU,21,energy_and_non_green
1993.0,DEU,18,energy_and_green
1993.0,DNK,1,energy_and_non_green
1993.0,DNK,1,energy_and_green
1993.0,ESP,8,energy_and_non_green
1993.0,ESP,2,energy_and_green
1993.0,EST,1,energy_and_non_green
1993.0,FRA,7,energy_and_non_green
1993.0,FRA,6,energy_and_green
1993.0,GBR,13,energy_and_non_green
1993.0,GBR,5,energy_and_green
1993.0,GRC,1,energy_and_non_green
1993.0,HKG,5,energy_and_non_green
1993.0,HKG,1,energy_and_green
1993.0,HRV,5,energy_and_non_green
1993.0,HUN,2,energy_and_non_green
1993.0,IDN,4,energy_and_non_green
1993.0,IDN,1,energy_and_green
1993.0,IND,8,energy_and_non_green
1993.0,IND,4,energy_and_green
1993.0,IRN,1,energy_and_non_green
1993.0,ISR,1,energy_and_non_green
1993.0,ISR,3,energy_and_green
1993.0,ITA,8,energy_and_non_green
1993.0,ITA,1,energy_and_green
1993.0,JPN,2,energy_and_non_green
1993.0,JPN,1,energy_and_green
1993.0,KAZ,1,energy_and_green
1993.0,KOR,2,energy_and_non_green
1993.0,KWT,1,energy_and_non_green
1993.0,KWT,1,energy_and_green
1993.0,LBN,1,energy_and_non_green
1993.0,MEX,2,energy_and_non_green
1993.0,MYS,1,energy_and_non_green
1993.0,NLD,6,energy_and_non_green
1993.0,NLD,3,energy_and_green
1993.0,NOR,4,energy_and_non_green
1993.0,NOR,2,energy_and_green
1993.0,NZL,1,energy_and_non_green
1993.0,OMN,1,energy_and_non_green
1993.0,PAK,1,energy_and_non_green
1993.0,PER,1,energy_and_non_green
1993.0,PHL,1,energy_and_non_green
1993.0,POL,1,energy_and_non_green
1993.0,POL,1,energy_and_green
1993.0,PRT,2,energy_and_non_green
1993.0,PRT,1,energy_and_green
1993.0,ROM,3,energy_and_non_green
1993.0,RUS,9,energy_and_non_green
1993.0,SGP,1,energy_and_non_green
1993.0,SRB,2,energy_and_non_green
1993.0,SVK,9,energy_and_non_green
1993.0,SVK,3,energy_and_green
1993.0,SVN,1,energy_and_non_green
1993.0,SWE,8,energy_and_non_green
1993.0,THA,3,energy_and_non_green
1993.0,THA,1,energy_and_green
1993.0,TTO,1,energy_and_non_green
1993.0,TUR,2,energy_and_non_green
1993.0,TUR,1,energy_and_green
1993.0,TWN,1,energy_and_non_green
1993.0,UKR,6,energy_and_non_green
1993.0,USA,93,energy_and_non_green
1993.0,USA,37,energy_and_green
1993.0,ZAF,1,energy_and_non_green
1994.0,ARE,4,energy_and_non_green
1994.0,ARE,1,energy_and_green
1994.0,AUS,12,energy_and_non_green
1994.0,AUS,6,energy_and_green
1994.0,AUT,2,energy_and_non_green
1994.0,AUT,1,energy_and_green
1994.0,AZE,1,energy_and_non_green
1994.0,BEL,2,energy_and_non_green
1994.0,BEL,1,energy_and_green
1994.0,BRA,2,energy_and_non_green
1994.0,CAN,31,energy_and_non_green
1994.0,CAN,12,energy_and_green
1994.0,CHE,10,energy_and_non_green
1994.0,CHE,1,energy_and_green
1994.0,CHL,1,energy_and_non_green
1994.0,CHN,24,energy_and_non_green
1994.0,CHN,5,energy_and_green
1994.0,CIV,1,energy_and_non_green
1994.0,CIV,1,energy_and_green
1994.0,COL,1,energy_and_non_green
1994.0,CZE,12,energy_and_non_green
1994.0,CZE,2,energy_and_green
1994.0,DEU,22,energy_and_non_green
1994.0,DEU,13,energy_and_green
1994.0,DNK,3,energy_and_non_green
1994.0,DNK,3,energy_and_green
1994.0,ESP,16,energy_and_non_green
1994.0,ESP,5,energy_and_green
1994.0,FIN,3,energy_and_non_green
1994.0,FRA,6,energy_and_non_green
1994.0,FRA,6,energy_and_green
1994.0,GBR,27,energy_and_non_green
1994.0,GBR,9,energy_and_green
1994.0,GRC,2,energy_and_non_green
1994.0,HKG,5,energy_and_non_green
1994.0,HKG,2,energy_and_green
1994.0,HRV,3,energy_and_non_green
1994.0,HUN,2,energy_and_non_green
1994.0,IDN,2,energy_and_non_green
1994.0,IND,10,energy_and_non_green
1994.0,IND,8,energy_and_green
1994.0,IRL,1,energy_and_non_green
1994.0,IRL,1,energy_and_green
1994.0,ISR,2,energy_and_non_green
1994.0,ISR,1,energy_and_green
1994.0,ITA,8,energy_and_non_green
1994.0,ITA,3,energy_and_green
1994.0,JPN,2,energy_and_non_green
1994.0,KAZ,1,energy_and_non_green
1994.0,KOR,4,energy_and_non_green
1994.0,KWT,1,energy_and_green
1994.0,LTU,1,energy_and_non_green
1994.0,LVA,1,energy_and_non_green
1994.0,MYS,3,energy_and_non_green
1994.0,NGA,1,energy_and_non_green
1994.0,NLD,5,energy_and_non_green
1994.0,NOR,3,energy_and_non_green
1994.0,NZL,3,energy_and_non_green
1994.0,PAK,4,energy_and_non_green
1994.0,PER,3,energy_and_non_green
1994.0,PHL,3,energy_and_non_green
1994.0,PHL,1,energy_and_green
1994.0,POL,3,energy_and_non_green
1994.0,POL,2,energy_and_green
1994.0,PRT,1,energy_and_non_green
1994.0,PRT,4,energy_and_green
1994.0,ROM,2,energy_and_non_green
1994.0,RUS,2,energy_and_non_green
1994.0,RUS,2,energy_and_green
1994.0,SGP,3,energy_and_non_green
1994.0,SGP,1,energy_and_green
1994.0,SVK,3,energy_and_non_green
1994.0,SWE,5,energy_and_non_green
1994.0,SWE,4,energy_and_green
1994.0,THA,1,energy_and_non_green
1994.0,TTO,1,energy_and_non_green
1994.0,TUN,1,energy_and_green
1994.0,TUR,1,energy_and_non_green
1994.0,TWN,2,energy_and_non_green
1994.0,UKR,6,energy_and_non_green
1994.0,USA,123,energy_and_non_green
1994.0,USA,36,energy_and_green
1994.0,VNM,2,energy_and_non_green
1994.0,ZAF,1,energy_and_non_green
1995.0,ALB,1,energy_and_non_green
1995.0,ARE,3,energy_and_non_green
1995.0,AUS,10,energy_and_non_green
1995.0,AUS,3,energy_and_green
1995.0,AUT,4,energy_and_green
1995.0,BEL,2,energy_and_non_green
1995.0,BGD,1,energy_and_green
1995.0,BRA,2,energy_and_non_green
1995.0,CAN,31,energy_and_non_green
1995.0,CAN,11,energy_and_green
1995.0,CHE,9,energy_and_non_green
1995.0,CHE,1,energy_and_green
1995.0,CHN,21,energy_and_non_green
1995.0,CHN,6,energy_and_green
1995.0,COL,1,energy_and_non_green
1995.0,CZE,8,energy_and_non_green
1995.0,CZE,2,energy_and_green
1995.0,DEU,24,energy_and_non_green
1995.0,DEU,10,energy_and_green
1995.0,DNK,1,energy_and_non_green
1995.0,ESP,5,energy_and_non_green
1995.0,ESP,2,energy_and_green
1995.0,EST,1,energy_and_green
1995.0,FIN,3,energy_and_non_green
1995.0,FIN,2,energy_and_green
1995.0,FLK,1,energy_and_non_green
1995.0,FRA,6,energy_and_non_green
1995.0,FRA,2,energy_and_green
1995.0,GBR,38,energy_and_non_green
1995.0,GBR,9,energy_and_green
1995.0,GRC,2,energy_and_non_green
1995.0,GRC,1,energy_and_green
1995.0,HKG,3,energy_and_non_green
1995.0,HKG,1,energy_and_green
1995.0,HRV,1,energy_and_non_green
1995.0,HUN,1,energy_and_non_green
1995.0,HUN,2,energy_and_green
1995.0,IDN,4,energy_and_non_green
1995.0,IDN,2,energy_and_green
1995.0,IND,7,energy_and_non_green
1995.0,IND,8,energy_and_green
1995.0,IRL,1,energy_and_non_green
1995.0,ISR,3,energy_and_non_green
1995.0,ISR,2,energy_and_green
1995.0,ITA,5,energy_and_non_green
1995.0,ITA,1,energy_and_green
1995.0,JPN,4,energy_and_non_green
1995.0,JPN,3,energy_and_green
1995.0,KEN,1,energy_and_green
1995.0,KOR,5,energy_and_non_green
1995.0,KWT,1,energy_and_non_green
1995.0,LKA,1,energy_and_non_green
1995.0,LUX,1,energy_and_non_green
1995.0,MAR,1,energy_and_non_green
1995.0,MEX,1,energy_and_non_green
1995.0,MYS,3,energy_and_non_green
1995.0,NLD,4,energy_and_non_green
1995.0,NLD,1,energy_and_green
1995.0,NOR,5,energy_and_non_green
1995.0,NZL,2,energy_and_non_green
1995.0,PAK,4,energy_and_non_green
1995.0,PHL,1,energy_and_non_green
1995.0,POL,2,energy_and_non_green
1995.0,POL,2,energy_and_green
1995.0,PRT,1,energy_and_non_green
1995.0,PRT,2,energy_and_green
1995.0,QAT,1,energy_and_non_green
1995.0,ROM,1,energy_and_non_green
1995.0,RUS,1,energy_and_non_green
1995.0,RUS,1,energy_and_green
1995.0,SGP,2,energy_and_non_green
1995.0,SGP,1,energy_and_green
1995.0,SVK,7,energy_and_non_green
1995.0,SVK,1,energy_and_green
1995.0,SWE,3,energy_and_non_green
1995.0,SWE,2,energy_and_green
1995.0,THA,1,energy_and_non_green
1995.0,THA,2,energy_and_green
1995.0,TUN,1,energy_and_non_green
1995.0,TUR,1,energy_and_non_green
1995.0,TUR,2,energy_and_green
1995.0,TWN,3,energy_and_non_green
1995.0,UKR,11,energy_and_non_green
1995.0,UKR,2,energy_and_green
1995.0,USA,122,energy_and_non_green
1995.0,USA,52,energy_and_green
1995.0,VNM,1,energy_and_non_green
1995.0,ZAF,2,energy_and_non_green
1996.0,ARE,2,energy_and_non_green
1996.0,AUS,8,energy_and_non_green
1996.0,AUS,5,energy_and_green
1996.0,AUT,1,energy_and_non_green
1996.0,AUT,1,energy_and_green
1996.0,BEL,3,energy_and_non_green
1996.0,BEL,1,energy_and_green
1996.0,BGD,2,energy_and_non_green
1996.0,BGR,1,energy_and_green
1996.0,BRA,5,energy_and_non_green
1996.0,BRA,4,energy_and_green
1996.0,CAN,34,energy_and_non_green
1996.0,CAN,14,energy_and_green
1996.0,CHE,11,energy_and_non_green
1996.0,CHE,4,energy_and_green
1996.0,CHL,1,energy_and_non_green
1996.0,CHL,1,energy_and_green
1996.0,CHN,21,energy_and_non_green
1996.0,CHN,6,energy_and_green
1996.0,COL,1,energy_and_non_green
1996.0,CZE,5,energy_and_non_green
1996.0,CZE,2,energy_and_green
1996.0,DEU,23,energy_and_non_green
1996.0,DEU,18,energy_and_green
1996.0,DNK,3,energy_and_non_green
1996.0,DNK,1,energy_and_green
1996.0,ESP,11,energy_and_non_green
1996.0,ESP,10,energy_and_green
1996.0,FIN,3,energy_and_non_green
1996.0,FIN,2,energy_and_green
1996.0,FRA,11,energy_and_non_green
1996.0,FRA,7,energy_and_green
1996.0,GBR,23,energy_and_non_green
1996.0,GBR,10,energy_and_green
1996.0,GIB,1,energy_and_non_green
1996.0,HKG,3,energy_and_non_green
1996.0,HKG,1,energy_and_green
1996.0,HRV,1,energy_and_non_green
1996.0,HUN,2,energy_and_non_green
1996.0,HUN,1,energy_and_green
1996.0,IDN,3,energy_and_non_green
1996.0,IMN,1,energy_and_non_green
1996.0,IND,8,energy_and_non_green
1996.0,IND,1,energy_and_green
1996.0,IRL,1,energy_and_non_green
1996.0,IRL,1,energy_and_green
1996.0,ISR,3,energy_and_non_green
1996.0,ISR,1,energy_and_green
1996.0,ITA,2,energy_and_non_green
1996.0,ITA,4,energy_and_green
1996.0,JPN,6,energy_and_non_green
1996.0,JPN,1,energy_and_green
1996.0,KAZ,1,energy_and_non_green
1996.0,KOR,2,energy_and_non_green
1996.0,KOR,3,energy_and_green
1996.0,LBN,1,energy_and_non_green
1996.0,MAR,1,energy_and_non_green
1996.0,MYS,3,energy_and_non_green
1996.0,MYS,1,energy_and_green
1996.0,NGA,1,energy_and_green
1996.0,NLD,2,energy_and_non_green
1996.0,NLD,1,energy_and_green
1996.0,NOR,10,energy_and_non_green
1996.0,NOR,4,energy_and_green
1996.0,NZL,1,energy_and_non_green
1996.0,NZL,1,energy_and_green
1996.0,OMN,1,energy_and_non_green
1996.0,POL,2,energy_and_green
1996.0,PRT,1,energy_and_non_green
1996.0,PRT,5,energy_and_green
1996.0,ROM,6,energy_and_non_green
1996.0,ROM,1,energy_and_green
1996.0,RUS,2,energy_and_non_green
1996.0,SAU,1,energy_and_non_green
1996.0,SGP,3,energy_and_non_green
1996.0,SGP,1,energy_and_green
1996.0,SVK,7,energy_and_non_green
1996.0,SVK,1,energy_and_green
1996.0,SWE,6,energy_and_non_green
1996.0,SWE,4,energy_and_green
1996.0,THA,2,energy_and_non_green
1996.0,TWN,1,energy_and_green
1996.0,UKR,5,energy_and_non_green
1996.0,UKR,2,energy_and_green
1996.0,USA,130,energy_and_non_green
1996.0,USA,54,energy_and_green
1996.0,VNM,2,energy_and_non_green
1997.0,AGO,1,energy_and_non_green
1997.0,ARE,1,energy_and_green
1997.0,ARG,1,energy_and_green
1997.0,AUS,11,energy_and_non_green
1997.0,AUS,3,energy_and_green
1997.0,AUT,1,energy_and_non_green
1997.0,BEL,3,energy_and_non_green
1997.0,BEN,1,energy_and_non_green
1997.0,BGD,1,energy_and_non_green
1997.0,BRA,1,energy_and_non_green
1997.0,BRA,2,energy_and_green
1997.0,CAN,53,energy_and_non_green
1997.0,CAN,20,energy_and_green
1997.0,CHE,17,energy_and_non_green
1997.0,CHE,4,energy_and_green
1997.0,CHN,26,energy_and_non_green
1997.0,CHN,7,energy_and_green
1997.0,COL,2,energy_and_non_green
1997.0,COL,1,energy_and_green
1997.0,CZE,11,energy_and_non_green
1997.0,CZE,2,energy_and_green
1997.0,DEU,31,energy_and_non_green
1997.0,DEU,12,energy_and_green
1997.0,DNK,5,energy_and_green
1997.0,EGY,1,energy_and_non_green
