year,country_ISO3,number_of_companies,sector
2017.0,BMU,6,non-energy
2017.0,BMU,1,energy
2017.0,BOL,3,non-energy
2017.0,BRA,947,non-energy
2017.0,BRA,24,energy
2017.0,BRB,4,non-energy
2017.0,BRB,1,energy
2017.0,BRN,1,non-energy
2017.0,BTN,1,non-energy
2017.0,BWA,2,non-energy
2017.0,CAN,1740,non-energy
2017.0,CAN,82,energy
2017.0,CHE,494,non-energy
2017.0,CHE,34,energy
2017.0,CHL,88,non-energy
2017.0,CHL,3,energy
2017.0,CHN,1315,non-energy
2017.0,CHN,37,energy
2017.0,CIV,7,non-energy
2017.0,CMR,16,non-energy
2017.0,COD,3,non-energy
2017.0,COL,99,non-energy
2017.0,COL,2,energy
2017.0,CPV,1,non-energy
2017.0,CRI,13,non-energy
2017.0,CRI,1,energy
2017.0,CYM,27,non-energy
2017.0,CYP,76,non-energy
2017.0,CZE,96,non-energy
2017.0,CZE,3,energy
2017.0,DEU,1067,non-energy
2017.0,DEU,52,energy
2017.0,DMA,1,non-energy
2017.0,DNK,226,non-energy
2017.0,DNK,7,energy
2017.0,DOM,6,non-energy
2017.0,DZA,2,non-energy
2017.0,ECU,10,non-energy
2017.0,ECU,1,energy
2017.0,EGY,142,non-energy
2017.0,EGY,3,energy
2017.0,ESP,863,non-energy
2017.0,ESP,35,energy
2017.0,EST,178,non-energy
2017.0,EST,3,energy
2017.0,ETH,32,non-energy
2017.0,FIN,164,non-energy
2017.0,FIN,5,energy
2017.0,FRA,921,non-energy
2017.0,FRA,32,energy
2017.0,GAB,2,non-energy
2017.0,GBR,3066,non-energy
2017.0,GBR,89,energy
2017.0,GEO,15,non-energy
2017.0,GGY,1,non-energy
2017.0,GHA,41,non-energy
2017.0,GHA,1,energy
2017.0,GIB,32,non-energy
2017.0,GRC,60,non-energy
2017.0,GRC,2,energy
2017.0,GTM,6,non-energy
2017.0,HKG,327,non-energy
2017.0,HKG,6,energy
2017.0,HND,4,non-energy
2017.0,HRV,30,non-energy
2017.0,HTI,1,non-energy
2017.0,HUN,89,non-energy
2017.0,HUN,3,energy
2017.0,IDN,331,non-energy
2017.0,IDN,5,energy
2017.0,IMN,9,non-energy
2017.0,IND,3382,non-energy
2017.0,IND,85,energy
2017.0,IOT,1,non-energy
2017.0,IRL,231,non-energy
2017.0,IRL,2,energy
2017.0,IRN,40,non-energy
2017.0,IRN,1,energy
2017.0,IRQ,14,non-energy
2017.0,ISL,13,non-energy
2017.0,ISR,719,non-energy
2017.0,ISR,24,energy
2017.0,ITA,339,non-energy
2017.0,ITA,27,energy
2017.0,JAM,5,non-energy
2017.0,JEY,5,non-energy
2017.0,JOR,43,non-energy
2017.0,JOR,1,energy
2017.0,JPN,1120,non-energy
2017.0,JPN,21,energy
2017.0,KAZ,14,non-energy
2017.0,KEN,122,non-energy
2017.0,KEN,5,energy
2017.0,KGZ,2,non-energy
2017.0,KHM,10,non-energy
2017.0,KNA,1,non-energy
2017.0,KOR,835,non-energy
2017.0,KOR,12,energy
2017.0,KWT,23,non-energy
2017.0,LAO,2,non-energy
2017.0,LBN,34,non-energy
2017.0,LBN,1,energy
2017.0,LBY,1,non-energy
2017.0,LIE,9,non-energy
2017.0,LKA,24,non-energy
2017.0,LKA,1,energy
2017.0,LSO,1,non-energy
2017.0,LTU,67,non-energy
2017.0,LTU,2,energy
2017.0,LUX,38,non-energy
2017.0,LUX,3,energy
2017.0,LVA,52,non-energy
2017.0,LVA,3,energy
2017.0,MAR,18,non-energy
2017.0,MAR,1,energy
2017.0,MDA,13,non-energy
2017.0,MDG,3,non-energy
2017.0,MDG,1,energy
2017.0,MDV,2,non-energy
2017.0,MEX,215,non-energy
2017.0,MEX,7,energy
2017.0,MHL,2,non-energy
2017.0,MKD,2,non-energy
2017.0,MLI,4,non-energy
2017.0,MLI,1,energy
2017.0,MLT,37,non-energy
2017.0,MLT,2,energy
2017.0,MMR,17,non-energy
2017.0,MNE,2,non-energy
2017.0,MNG,5,non-energy
2017.0,MOZ,1,non-energy
2017.0,MUS,13,non-energy
2017.0,MUS,2,energy
2017.0,MWI,2,non-energy
2017.0,MYS,205,non-energy
2017.0,MYS,3,energy
2017.0,NAM,1,energy
2017.0,NGA,242,non-energy
2017.0,NGA,8,energy
2017.0,NLD,2463,non-energy
2017.0,NLD,57,energy
2017.0,NOR,269,non-energy
2017.0,NOR,18,energy
2017.0,NPL,31,non-energy
2017.0,NZL,155,non-energy
2017.0,NZL,2,energy
2017.0,OMN,8,non-energy
2017.0,PAK,151,non-energy
2017.0,PAK,3,energy
2017.0,PAN,14,non-energy
2017.0,PER,33,non-energy
2017.0,PHL,98,non-energy
2017.0,PHL,4,energy
2017.0,POL,253,non-energy
2017.0,POL,2,energy
2017.0,PRI,23,non-energy
2017.0,PRT,157,non-energy
2017.0,PRT,4,energy
2017.0,PRY,4,non-energy
2017.0,PSE,5,non-energy
2017.0,QAT,15,non-energy
2017.0,QAT,1,energy
2017.0,ROM,116,non-energy
2017.0,ROM,3,energy
2017.0,RUS,196,non-energy
2017.0,RUS,4,energy
2017.0,RWA,13,non-energy
2017.0,RWA,1,energy
2017.0,SAU,94,non-energy
2017.0,SAU,1,energy
2017.0,SDN,3,non-energy
2017.0,SEN,8,non-energy
2017.0,SEN,1,energy
2017.0,SGP,619,non-energy
2017.0,SGP,15,energy
2017.0,SLE,1,non-energy
2017.0,SLV,8,non-energy
2017.0,SLV,1,energy
2017.0,SOM,1,non-energy
2017.0,SRB,17,non-energy
2017.0,SRB,2,energy
2017.0,SUR,1,non-energy
2017.0,SVK,22,non-energy
2017.0,SVN,41,non-energy
2017.0,SWE,527,non-energy
2017.0,SWE,15,energy
2017.0,SYC,9,non-energy
2017.0,SYR,1,non-energy
2017.0,TAN,16,non-energy
2017.0,TCD,1,energy
2017.0,TGO,2,non-energy
2017.0,THA,77,non-energy
2017.0,THA,2,energy
2017.0,TTO,11,non-energy
2017.0,TUN,17,non-energy
2017.0,TUN,1,energy
2017.0,TUR,179,non-energy
2017.0,TUR,5,energy
2017.0,TWN,79,non-energy
2017.0,TWN,5,energy
2017.0,UGA,38,non-energy
2017.0,UGA,3,energy
2017.0,UKR,241,non-energy
2017.0,UKR,5,energy
2017.0,URY,14,non-energy
2017.0,USA,14012,non-energy
2017.0,USA,399,energy
2017.0,VEN,2,non-energy
2017.0,VNM,123,non-energy
2017.0,VNM,3,energy
2017.0,YEM,2,non-energy
2017.0,ZAF,164,non-energy
2017.0,ZAF,3,energy
2017.0,ZMB,9,non-energy
2017.0,ZWE,5,non-energy
2017.0,ZWE,1,energy
2018.0,AFG,1,non-energy
2018.0,AGO,1,non-energy
2018.0,ALB,5,non-energy
2018.0,AND,1,non-energy
2018.0,ARE,226,non-energy
2018.0,ARE,5,energy
2018.0,ARG,94,non-energy
2018.0,ARM,10,non-energy
2018.0,ASM,1,non-energy
2018.0,AUS,737,non-energy
2018.0,AUS,19,energy
2018.0,AUT,93,non-energy
2018.0,AUT,1,energy
2018.0,AZE,6,non-energy
2018.0,BAH,6,non-energy
2018.0,BDI,1,non-energy
2018.0,BEL,159,non-energy
2018.0,BEL,3,energy
2018.0,BEN,12,non-energy
2018.0,BGD,117,non-energy
2018.0,BGR,39,non-energy
2018.0,BGR,1,energy
2018.0,BHR,21,non-energy
2018.0,BIH,3,non-energy
2018.0,BLR,18,non-energy
2018.0,BLZ,3,non-energy
2018.0,BMU,9,non-energy
2018.0,BOL,8,non-energy
2018.0,BRA,802,non-energy
2018.0,BRA,18,energy
2018.0,BRB,1,non-energy
2018.0,BRB,1,energy
2018.0,BWA,2,non-energy
2018.0,CAN,1313,non-energy
2018.0,CAN,59,energy
2018.0,CHE,418,non-energy
2018.0,CHE,18,energy
2018.0,CHL,76,non-energy
2018.0,CHL,4,energy
2018.0,CHN,860,non-energy
2018.0,CHN,15,energy
2018.0,CIV,10,non-energy
2018.0,CMR,9,non-energy
2018.0,COD,5,non-energy
2018.0,COG,1,non-energy
2018.0,COK,1,non-energy
2018.0,COL,100,non-energy
2018.0,COL,2,energy
2018.0,CRI,8,non-energy
2018.0,CUB,1,non-energy
2018.0,CYM,16,non-energy
2018.0,CYP,34,non-energy
2018.0,CYP,1,energy
2018.0,CZE,64,non-energy
2018.0,CZE,4,energy
2018.0,DEU,915,non-energy
2018.0,DEU,39,energy
2018.0,DNK,174,non-energy
2018.0,DNK,7,energy
2018.0,DOM,3,non-energy
2018.0,DZA,4,non-energy
2018.0,ECU,13,non-energy
2018.0,EGY,194,non-energy
2018.0,EGY,8,energy
2018.0,ESP,646,non-energy
2018.0,ESP,30,energy
2018.0,EST,155,non-energy
2018.0,EST,2,energy
2018.0,ETH,29,non-energy
2018.0,ETH,1,energy
2018.0,FIN,123,non-energy
2018.0,FIN,5,energy
2018.0,FRA,671,non-energy
2018.0,FRA,19,energy
2018.0,GBR,2416,non-energy
2018.0,GBR,69,energy
2018.0,GEO,14,non-energy
2018.0,GGY,3,non-energy
2018.0,GHA,53,non-energy
2018.0,GHA,1,energy
2018.0,GIB,11,non-energy
2018.0,GMB,4,non-energy
2018.0,GRC,44,non-energy
2018.0,GRC,2,energy
2018.0,GTM,3,non-energy
2018.0,HKG,261,non-energy
2018.0,HKG,6,energy
2018.0,HND,2,non-energy
2018.0,HRV,26,non-energy
2018.0,HRV,2,energy
2018.0,HTI,1,non-energy
2018.0,HUN,67,non-energy
2018.0,IDN,287,non-energy
2018.0,IDN,5,energy
2018.0,IMN,2,non-energy
2018.0,IND,2782,non-energy
2018.0,IND,70,energy
2018.0,IRL,141,non-energy
2018.0,IRL,6,energy
2018.0,IRN,28,non-energy
2018.0,IRQ,6,non-energy
2018.0,ISL,6,non-energy
2018.0,ISR,646,non-energy
2018.0,ISR,13,energy
2018.0,ITA,230,non-energy
2018.0,ITA,6,energy
2018.0,JAM,3,non-energy
2018.0,JEY,4,non-energy
2018.0,JOR,21,non-energy
2018.0,JPN,1053,non-energy
2018.0,JPN,17,energy
2018.0,KAZ,12,non-energy
2018.0,KAZ,1,energy
2018.0,KEN,75,non-energy
2018.0,KEN,3,energy
2018.0,KGZ,1,non-energy
2018.0,KHM,13,non-energy
2018.0,KNA,1,non-energy
2018.0,KOR,755,non-energy
2018.0,KOR,10,energy
2018.0,KWT,19,non-energy
2018.0,LAO,1,non-energy
2018.0,LBN,24,non-energy
2018.0,LBN,1,energy
2018.0,LBY,1,non-energy
2018.0,LCA,1,non-energy
2018.0,LIE,8,non-energy
2018.0,LKA,21,non-energy
2018.0,LSO,1,non-energy
2018.0,LTU,50,non-energy
2018.0,LTU,4,energy
2018.0,LUX,36,non-energy
2018.0,LUX,1,energy
2018.0,LVA,37,non-energy
2018.0,LVA,1,energy
2018.0,MAC,2,non-energy
2018.0,MAF,1,non-energy
2018.0,MAR,17,non-energy
2018.0,MDA,6,non-energy
2018.0,MDG,3,non-energy
2018.0,MDV,3,non-energy
2018.0,MEX,166,non-energy
2018.0,MEX,4,energy
2018.0,MHL,3,non-energy
2018.0,MKD,4,non-energy
2018.0,MKD,1,energy
2018.0,MLI,6,non-energy
2018.0,MLT,41,non-energy
2018.0,MLT,2,energy
2018.0,MMR,17,non-energy
2018.0,MNG,5,non-energy
2018.0,MOZ,2,non-energy
2018.0,MTQ,1,non-energy
2018.0,MUS,9,non-energy
2018.0,MWI,1,non-energy
2018.0,MYS,126,non-energy
2018.0,MYS,3,energy
2018.0,NAM,2,non-energy
2018.0,NGA,221,non-energy
2018.0,NGA,9,energy
2018.0,NIC,2,non-energy
2018.0,NLD,2467,non-energy
2018.0,NLD,74,energy
2018.0,NOR,147,non-energy
2018.0,NOR,15,energy
2018.0,NPL,21,non-energy
2018.0,NZL,105,non-energy
2018.0,NZL,3,energy
2018.0,OMN,5,non-energy
2018.0,PAK,134,non-energy
2018.0,PAK,2,energy
2018.0,PAN,7,non-energy
2018.0,PER,47,non-energy
2018.0,PER,1,energy
2018.0,PHL,61,non-energy
2018.0,POL,165,non-energy
2018.0,POL,5,energy
2018.0,PRI,20,non-energy
2018.0,PRT,115,non-energy
2018.0,PRT,7,energy
2018.0,PRY,2,non-energy
2018.0,PSE,4,non-energy
2018.0,PSE,1,energy
2018.0,QAT,14,non-energy
2018.0,QAT,1,energy
2018.0,ROM,108,non-energy
2018.0,RUS,154,non-energy
2018.0,RUS,4,energy
2018.0,RWA,8,non-energy
2018.0,RWA,1,energy
2018.0,SAU,74,non-energy
2018.0,SAU,2,energy
2018.0,SDN,1,non-energy
2018.0,SEN,9,non-energy
2018.0,SGP,587,non-energy
2018.0,SGP,25,energy
2018.0,SLE,1,non-energy
2018.0,SLV,3,non-energy
2018.0,SMR,1,non-energy
2018.0,SRB,26,non-energy
2018.0,SVK,23,non-energy
2018.0,SVK,1,energy
2018.0,SVN,12,non-energy
2018.0,SVN,1,energy
2018.0,SWE,358,non-energy
2018.0,SWE,14,energy
2018.0,SYC,7,non-energy
2018.0,TAN,19,non-energy
2018.0,TAN,1,energy
2018.0,TGO,1,non-energy
2018.0,THA,59,non-energy
2018.0,THA,1,energy
2018.0,TLS,1,non-energy
2018.0,TTO,13,non-energy
2018.0,TUN,24,non-energy
2018.0,TUN,1,energy
2018.0,TUR,177,non-energy
2018.0,TUR,7,energy
2018.0,TWN,92,non-energy
2018.0,TWN,1,energy
2018.0,UGA,49,non-energy
2018.0,UGA,1,energy
2018.0,UKR,163,non-energy
2018.0,UKR,5,energy
2018.0,URY,15,non-energy
2018.0,USA,11416,non-energy
2018.0,USA,318,energy
2018.0,UZB,1,non-energy
2018.0,VNM,118,non-energy
2018.0,VNM,3,energy
2018.0,YEM,2,non-energy
2018.0,ZAF,101,non-energy
2018.0,ZAF,3,energy
2018.0,ZMB,10,non-energy
2018.0,ZWE,10,non-energy
2018.0,ZWE,1,energy
2019.0,ABW,1,non-energy
2019.0,AFG,1,non-energy
2019.0,AGO,3,non-energy
2019.0,ALB,1,non-energy
2019.0,ARE,178,non-energy
2019.0,ARE,4,energy
2019.0,ARG,65,non-energy
2019.0,ARG,1,energy
2019.0,ARM,6,non-energy
2019.0,AUS,456,non-energy
2019.0,AUS,20,energy
2019.0,AUT,62,non-energy
2019.0,AUT,3,energy
2019.0,AZE,5,non-energy
2019.0,BAH,2,non-energy
2019.0,BDI,1,non-energy
2019.0,BEL,90,non-energy
2019.0,BEL,4,energy
2019.0,BEN,7,non-energy
2019.0,BGD,86,non-energy
2019.0,BGD,1,energy
2019.0,BGR,32,non-energy
2019.0,BGR,1,energy
2019.0,BHR,10,non-energy
2019.0,BIH,3,non-energy
2019.0,BLR,13,non-energy
2019.0,BLZ,3,non-energy
2019.0,BMU,1,non-energy
2019.0,BOL,6,non-energy
2019.0,BOL,1,energy
2019.0,BRA,292,non-energy
2019.0,BRA,11,energy
2019.0,BWA,3,non-energy
2019.0,CAN,934,non-energy
2019.0,CAN,46,energy
2019.0,CHE,279,non-energy
2019.0,CHE,13,energy
2019.0,CHL,66,non-energy
2019.0,CHL,2,energy
2019.0,CHN,288,non-energy
2019.0,CHN,6,energy
2019.0,CIV,5,non-energy
2019.0,CMR,8,non-energy
2019.0,COD,5,non-energy
2019.0,COL,63,non-energy
2019.0,COL,5,energy
2019.0,CPV,2,non-energy
2019.0,CRI,7,non-energy
2019.0,CYM,7,non-energy
2019.0,CYM,1,energy
2019.0,CYP,30,non-energy
2019.0,CZE,41,non-energy
2019.0,DEU,637,non-energy
2019.0,DEU,28,energy
2019.0,DNK,104,non-energy
2019.0,DNK,2,energy
2019.0,DOM,5,non-energy
2019.0,DZA,4,non-energy
2019.0,ECU,10,non-energy
2019.0,EGY,145,non-energy
2019.0,EGY,4,energy
2019.0,ESP,402,non-energy
2019.0,ESP,19,energy
2019.0,EST,94,non-energy
2019.0,EST,4,energy
2019.0,ETH,30,non-energy
2019.0,FIN,91,non-energy
2019.0,FIN,3,energy
2019.0,FRA,436,non-energy
2019.0,FRA,11,energy
2019.0,GBR,1537,non-energy
2019.0,GBR,65,energy
2019.0,GEO,9,non-energy
2019.0,GHA,18,non-energy
2019.0,GHA,3,energy
2019.0,GMB,1,non-energy
2019.0,GRC,29,non-energy
2019.0,GRC,1,energy
2019.0,GTM,2,non-energy
2019.0,HKG,112,non-energy
2019.0,HKG,4,energy
2019.0,HND,2,non-energy
2019.0,HRV,27,non-energy
2019.0,HRV,2,energy
2019.0,HUN,28,non-energy
2019.0,IDN,191,non-energy
2019.0,IDN,5,energy
2019.0,IMN,1,non-energy
2019.0,IND,1974,non-energy
2019.0,IND,48,energy
2019.0,IRL,94,non-energy
2019.0,IRL,5,energy
2019.0,IRN,9,non-energy
2019.0,IRQ,2,non-energy
2019.0,ISL,8,non-energy
2019.0,ISR,454,non-energy
2019.0,ISR,14,energy
2019.0,ITA,165,non-energy
2019.0,ITA,10,energy
2019.0,JAM,2,non-energy
2019.0,JEY,2,non-energy
2019.0,JOR,19,non-energy
2019.0,JPN,671,non-energy
2019.0,JPN,9,energy
2019.0,KAZ,5,non-energy
2019.0,KEN,57,non-energy
2019.0,KEN,2,energy
2019.0,KGZ,1,non-energy
2019.0,KHM,11,non-energy
2019.0,KNA,2,non-energy
2019.0,KOR,406,non-energy
2019.0,KOR,4,energy
2019.0,KWT,6,non-energy
2019.0,LAO,1,non-energy
2019.0,LBN,8,non-energy
2019.0,LBR,1,non-energy
2019.0,LBY,1,non-energy
2019.0,LCA,1,non-energy
2019.0,LIE,6,non-energy
2019.0,LKA,8,non-energy
2019.0,LTU,37,non-energy
2019.0,LTU,5,energy
2019.0,LUX,18,non-energy
2019.0,LVA,26,non-energy
2019.0,LVA,2,energy
2019.0,MAR,9,non-energy
2019.0,MAR,1,energy
2019.0,MDA,7,non-energy
2019.0,MDA,1,energy
2019.0,MDG,1,non-energy
2019.0,MDV,2,non-energy
2019.0,MEX,135,non-energy
2019.0,MEX,1,energy
2019.0,MHL,1,non-energy
2019.0,MKD,2,non-energy
2019.0,MLI,6,non-energy
2019.0,MLT,6,non-energy
2019.0,MMR,3,non-energy
2019.0,MNG,2,non-energy
2019.0,MUS,5,non-energy
2019.0,MYS,93,non-energy
2019.0,MYS,2,energy
2019.0,NGA,200,non-energy
2019.0,NGA,4,energy
2019.0,NLD,2099,non-energy
2019.0,NLD,51,energy
2019.0,NOR,51,non-energy
2019.0,NOR,4,energy
2019.0,NPL,16,non-energy
2019.0,NZL,51,non-energy
2019.0,NZL,3,energy
2019.0,OMN,4,non-energy
2019.0,PAK,115,non-energy
2019.0,PAK,1,energy
2019.0,PAN,3,non-energy
2019.0,PER,22,non-energy
2019.0,PHL,55,non-energy
2019.0,PHL,1,energy
2019.0,PNG,1,non-energy
2019.0,POL,99,non-energy
2019.0,POL,2,energy
2019.0,PRI,10,non-energy
2019.0,PRI,1,energy
2019.0,PRT,71,non-energy
2019.0,PRT,2,energy
2019.0,PRY,2,non-energy
2019.0,PSE,2,non-energy
2019.0,QAT,6,non-energy
2019.0,ROM,49,non-energy
2019.0,ROM,3,energy
2019.0,RUS,92,non-energy
2019.0,RUS,1,energy
2019.0,RWA,7,non-energy
2019.0,SAU,42,non-energy
2019.0,SAU,3,energy
2019.0,SDN,1,non-energy
2019.0,SEN,1,non-energy
2019.0,SGP,350,non-energy
2019.0,SGP,13,energy
2019.0,SOM,1,non-energy
2019.0,SRB,19,non-energy
2019.0,SRB,2,energy
2019.0,SVK,14,non-energy
2019.0,SVK,3,energy
2019.0,SVN,8,non-energy
2019.0,SVN,1,energy
2019.0,SWE,220,non-energy
2019.0,SWE,12,energy
2019.0,SYC,7,non-energy
2019.0,TAN,8,non-energy
2019.0,THA,31,non-energy
2019.0,THA,1,energy
2019.0,TTO,8,non-energy
2019.0,TTO,1,energy
2019.0,TUN,20,non-energy
2019.0,TUR,141,non-energy
2019.0,TUR,4,energy
2019.0,TWN,51,non-energy
2019.0,TWN,4,energy
2019.0,UGA,15,non-energy
2019.0,UGA,1,energy
2019.0,UKR,74,non-energy
2019.0,UKR,1,energy
2019.0,UMI,1,non-energy
2019.0,URY,10,non-energy
2019.0,USA,7687,non-energy
2019.0,USA,226,energy
2019.0,UZB,5,non-energy
2019.0,VEN,1,non-energy
2019.0,VNM,88,non-energy
2019.0,YEM,1,non-energy
2019.0,ZAF,73,non-energy
2019.0,ZAF,1,energy
2019.0,ZMB,3,non-energy
2019.0,ZWE,1,non-energy
2020.0,AFG,2,non-energy
2020.0,ALB,3,non-energy
2020.0,AND,1,non-energy
2020.0,ARE,130,non-energy
2020.0,ARG,37,non-energy
2020.0,ARM,3,non-energy
2020.0,AUS,346,non-energy
2020.0,AUS,10,energy
2020.0,AUT,41,non-energy
2020.0,AUT,2,energy
2020.0,AZE,6,non-energy
2020.0,BAH,2,non-energy
2020.0,BEL,65,non-energy
2020.0,BEL,3,energy
2020.0,BGD,53,non-energy
2020.0,BGD,1,energy
2020.0,BGR,16,non-energy
2020.0,BHR,7,non-energy
2020.0,BIH,3,non-energy
2020.0,BLR,2,non-energy
2020.0,BMU,1,non-energy
2020.0,BOL,7,non-energy
2020.0,BRA,199,non-energy
2020.0,BRA,5,energy
2020.0,BRN,2,non-energy
2020.0,BWA,1,non-energy
2020.0,CAN,604,non-energy
2020.0,CAN,14,energy
2020.0,CHE,161,non-energy
2020.0,CHE,9,energy
2020.0,CHL,43,non-energy
2020.0,CHL,1,energy
2020.0,CHN,56,non-energy
2020.0,CHN,1,energy
2020.0,CIV,1,non-energy
2020.0,CMR,4,non-energy
2020.0,COL,45,non-energy
2020.0,COL,2,energy
2020.0,CRI,6,non-energy
2020.0,CYM,8,non-energy
2020.0,CYP,24,non-energy
2020.0,CYP,1,energy
2020.0,CZE,32,non-energy
2020.0,DEU,493,non-energy
2020.0,DEU,24,energy
2020.0,DMA,1,non-energy
2020.0,DNK,43,non-energy
2020.0,DNK,2,energy
2020.0,DZA,5,non-energy
2020.0,ECU,9,non-energy
2020.0,ECU,1,energy
2020.0,EGY,72,non-energy
2020.0,EGY,1,energy
2020.0,ESP,218,non-energy
2020.0,ESP,6,energy
2020.0,EST,86,non-energy
2020.0,ETH,8,non-energy
2020.0,FIN,34,non-energy
2020.0,FIN,3,energy
2020.0,FRA,263,non-energy
2020.0,FRA,7,energy
2020.0,GAB,2,non-energy
2020.0,GBR,1059,non-energy
2020.0,GBR,22,energy
2020.0,GEO,6,non-energy
2020.0,GHA,26,non-energy
2020.0,GHA,2,energy
2020.0,GIB,3,non-energy
2020.0,GMB,5,non-energy
2020.0,GRC,13,non-energy
2020.0,GRC,1,energy
2020.0,HKG,65,non-energy
2020.0,HRV,27,non-energy
2020.0,HRV,1,energy
2020.0,HTI,1,non-energy
2020.0,HUN,22,non-energy
2020.0,IDN,109,non-energy
2020.0,IDN,1,energy
2020.0,IMN,3,non-energy
2020.0,IND,1328,non-energy
2020.0,IND,19,energy
2020.0,IRL,65,non-energy
2020.0,IRL,3,energy
2020.0,IRN,9,non-energy
2020.0,IRQ,5,non-energy
2020.0,ISL,3,non-energy
2020.0,ISR,201,non-energy
2020.0,ISR,1,energy
2020.0,ITA,111,non-energy
2020.0,ITA,2,energy
2020.0,JAM,1,non-energy
2020.0,JEY,2,non-energy
2020.0,JOR,14,non-energy
2020.0,JPN,397,non-energy
2020.0,JPN,6,energy
2020.0,KAZ,5,non-energy
2020.0,KEN,47,non-energy
2020.0,KEN,1,energy
2020.0,KHM,5,non-energy
2020.0,KOR,55,non-energy
2020.0,KOR,2,energy
2020.0,KWT,5,non-energy
2020.0,LBN,4,non-energy
2020.0,LBN,1,energy
2020.0,LIE,1,non-energy
2020.0,LKA,15,non-energy
2020.0,LKA,1,energy
2020.0,LTU,20,non-energy
2020.0,LUX,19,non-energy
2020.0,LVA,17,non-energy
2020.0,LVA,2,energy
2020.0,MAR,10,non-energy
2020.0,MDA,9,non-energy
2020.0,MDV,1,non-energy
2020.0,MEX,94,non-energy
2020.0,MEX,2,energy
2020.0,MKD,3,non-energy
2020.0,MLI,1,non-energy
2020.0,MLT,7,non-energy
2020.0,MMR,4,non-energy
2020.0,MNE,1,non-energy
2020.0,MNG,4,non-energy
2020.0,MOZ,1,energy
2020.0,MYS,47,non-energy
2020.0,MYS,1,energy
2020.0,NGA,158,non-energy
2020.0,NGA,2,energy
2020.0,NIC,1,non-energy
2020.0,NLD,210,non-energy
2020.0,NLD,6,energy
2020.0,NOR,38,non-energy
2020.0,NOR,10,energy
2020.0,NPL,10,non-energy
2020.0,NZL,31,non-energy
2020.0,NZL,1,energy
2020.0,OMN,2,non-energy
2020.0,PAK,84,non-energy
2020.0,PAK,1,energy
2020.0,PAN,3,non-energy
2020.0,PER,15,non-energy
2020.0,PHL,32,non-energy
2020.0,PHL,1,energy
2020.0,POL,74,non-energy
2020.0,POL,1,energy
2020.0,PRI,4,non-energy
2020.0,PRT,39,non-energy
2020.0,PRT,4,energy
2020.0,PRY,2,non-energy
2020.0,PSE,1,non-energy
2020.0,QAT,7,non-energy
2020.0,QAT,1,energy
2020.0,ROM,35,non-energy
2020.0,RUS,40,non-energy
2020.0,RWA,4,non-energy
2020.0,SAU,38,non-energy
2020.0,SAU,1,energy
2020.0,SEN,3,non-energy
2020.0,SEN,1,energy
2020.0,SGP,259,non-energy
2020.0,SGP,6,energy
2020.0,SLV,6,non-energy
2020.0,SOM,1,non-energy
2020.0,SRB,13,non-energy
2020.0,SRB,1,energy
2020.0,SVK,8,non-energy
2020.0,SVN,2,non-energy
2020.0,SVN,1,energy
2020.0,SWE,121,non-energy
2020.0,SWE,4,energy
2020.0,SYC,2,non-energy
2020.0,SYR,1,non-energy
2020.0,TAN,10,non-energy
2020.0,TAN,1,energy
2020.0,THA,16,non-energy
2020.0,THA,1,energy
2020.0,TTO,4,non-energy
2020.0,TUN,10,non-energy
2020.0,TUR,123,non-energy
2020.0,TUR,3,energy
2020.0,TWN,33,non-energy
2020.0,TWN,1,energy
2020.0,UGA,11,non-energy
2020.0,UKR,38,non-energy
2020.0,UKR,2,energy
2020.0,URY,5,non-energy
2020.0,USA,5275,non-energy
2020.0,USA,138,energy
2020.0,UZB,1,non-energy
2020.0,VEN,2,non-energy
2020.0,VNM,39,non-energy
2020.0,VNM,1,energy
2020.0,YEM,1,non-energy
2020.0,ZAF,56,non-energy
2020.0,ZAF,2,energy
2020.0,ZMB,2,non-energy
2020.0,ZWE,6,non-energy
2021.0,ALB,1,non-energy
2021.0,ARE,46,non-energy
2021.0,ARE,1,energy
2021.0,ARG,9,non-energy
2021.0,ARM,2,non-energy
2021.0,AUS,67,non-energy
2021.0,AUS,1,energy
2021.0,AUT,21,non-energy
2021.0,AZE,3,non-energy
2021.0,AZE,1,energy
2021.0,BEL,15,non-energy
2021.0,BGD,37,non-energy
2021.0,BGD,1,energy
2021.0,BGR,5,non-energy
2021.0,BHR,2,non-energy
2021.0,BLR,3,non-energy
2021.0,BLZ,1,non-energy
2021.0,BOL,1,non-energy
2021.0,BRA,47,non-energy
2021.0,BRA,2,energy
2021.0,BRB,1,energy
2021.0,CAN,124,non-energy
2021.0,CAN,5,energy
2021.0,CHE,49,non-energy
2021.0,CHE,1,energy
2021.0,CHL,9,non-energy
2021.0,CHN,11,non-energy
2021.0,CHN,1,energy
2021.0,CMR,1,non-energy
2021.0,COD,1,non-energy
2021.0,COL,16,non-energy
2021.0,CRI,1,energy
2021.0,CYM,1,non-energy
2021.0,CYM,1,energy
2021.0,CYP,6,non-energy
2021.0,CZE,7,non-energy
2021.0,DEU,155,non-energy
2021.0,DEU,11,energy
2021.0,DNK,17,non-energy
2021.0,DOM,1,non-energy
2021.0,DZA,2,non-energy
2021.0,ECU,4,non-energy
2021.0,EGY,22,non-energy
2021.0,ESP,60,non-energy
2021.0,ESP,3,energy
2021.0,EST,32,non-energy
2021.0,EST,2,energy
