year,country_ISO3,technology_field,number_of_companies
2007.0,TWN,Energy Efficiency,0.3333333333333333
2007.0,TWN,Fossil Fuels,0.25
2007.0,TWN,Other Energy,1.0833333333333333
2007.0,TWN,Other Renewables,0.5
2007.0,TWN,Solar,1.5833333333333333
2007.0,TWN,Storage (not electromobility),1.0
2007.0,TWN,Wind,0.25
2007.0,UGA,Other Energy,1.0
2007.0,UKR,Bioenergy,1.0
2007.0,UKR,Energy Efficiency,1.5
2007.0,UKR,Fossil Fuels,1.0
2007.0,UKR,Grid,2.0
2007.0,UKR,Other Energy,2.0
2007.0,UKR,Other Renewables,0.5
2007.0,USA,Bioenergy,3.5
2007.0,USA,Energy Efficiency,76.91666666666667
2007.0,USA,Fossil Fuels,61.333333333333336
2007.0,USA,Grid,20.5
2007.0,USA,Hybrid and Electric mobility,11.0
2007.0,USA,Hydrogen and Fuel Cells,0.3333333333333333
2007.0,USA,Nuclear,1.5
2007.0,USA,Other Energy,180.33333333333334
2007.0,USA,Other Renewables,65.83333333333333
2007.0,USA,Solar,70.41666666666667
2007.0,USA,Storage (not electromobility),10.25
2007.0,USA,Wind,3.083333333333333
2007.0,VNM,Fossil Fuels,4.0
2007.0,VNM,Grid,2.0
2007.0,VNM,Other Renewables,1.0
2007.0,ZAF,Grid,1.0
2007.0,ZAF,Other Energy,0.3333333333333333
2007.0,ZAF,Other Renewables,1.6666666666666665
2007.0,ZMB,Grid,0.5
2007.0,ZMB,Solar,0.5
2008.0,ARE,Energy Efficiency,1.0
2008.0,ARE,Fossil Fuels,2.5
2008.0,ARE,Other Energy,0.5
2008.0,AUS,Energy Efficiency,2.6666666666666665
2008.0,AUS,Fossil Fuels,2.5
2008.0,AUS,Hydrogen and Fuel Cells,1.0
2008.0,AUS,Other Energy,9.0
2008.0,AUS,Other Renewables,3.8333333333333335
2008.0,AUS,Solar,5.5
2008.0,AUS,Storage (not electromobility),0.5
2008.0,AUT,Energy Efficiency,1.0
2008.0,AUT,Solar,2.0
2008.0,BEL,Energy Efficiency,2.0
2008.0,BEL,Fossil Fuels,1.0
2008.0,BEL,Other Energy,2.0
2008.0,BEL,Other Renewables,2.0
2008.0,BEL,Solar,3.0
2008.0,BGD,Other Energy,0.5
2008.0,BGD,Other Renewables,0.5
2008.0,BGR,Other Energy,1.0
2008.0,BGR,Other Renewables,1.0
2008.0,BIH,Fossil Fuels,0.5
2008.0,BIH,Other Energy,0.5
2008.0,BMU,Energy Efficiency,0.3333333333333333
2008.0,BMU,Fossil Fuels,1.0
2008.0,BMU,Other Energy,0.3333333333333333
2008.0,BMU,Other Renewables,0.3333333333333333
2008.0,BRA,Energy Efficiency,1.5
2008.0,BRA,Fossil Fuels,0.75
2008.0,BRA,Grid,0.25
2008.0,BRA,Other Energy,7.083333333333333
2008.0,BRA,Other Renewables,1.9166666666666665
2008.0,BRA,Solar,1.5
2008.0,CAN,Energy Efficiency,12.0
2008.0,CAN,Fossil Fuels,22.916666666666668
2008.0,CAN,Grid,2.5
2008.0,CAN,Hybrid and Electric mobility,1.0
2008.0,CAN,Other Energy,20.916666666666668
2008.0,CAN,Other Renewables,7.166666666666666
2008.0,CAN,Solar,2.25
2008.0,CAN,Storage (not electromobility),0.25
2008.0,CHE,Energy Efficiency,6.0
2008.0,CHE,Fossil Fuels,3.5
2008.0,CHE,Grid,5.0
2008.0,CHE,Hybrid and Electric mobility,1.0
2008.0,CHE,Other Energy,16.333333333333332
2008.0,CHE,Other Renewables,2.6666666666666665
2008.0,CHE,Solar,9.0
2008.0,CHE,Storage (not electromobility),1.5
2008.0,CHL,Energy Efficiency,0.5
2008.0,CHL,Other Energy,0.5
2008.0,CHN,Energy Efficiency,17.0
2008.0,CHN,Fossil Fuels,3.0
2008.0,CHN,Grid,4.166666666666666
2008.0,CHN,Hybrid and Electric mobility,2.0
2008.0,CHN,Nuclear,0.6666666666666666
2008.0,CHN,Other Energy,14.166666666666666
2008.0,CHN,Other Renewables,2.0
2008.0,CHN,Solar,9.0
2008.0,CHN,Storage (not electromobility),3.5
2008.0,CHN,Wind,0.5
2008.0,COL,Energy Efficiency,0.25
2008.0,COL,Fossil Fuels,0.25
2008.0,COL,Other Energy,1.25
2008.0,COL,Other Renewables,0.25
2008.0,CZE,Bioenergy,0.3333333333333333
2008.0,CZE,Energy Efficiency,1.0
2008.0,CZE,Other Energy,3.833333333333333
2008.0,CZE,Other Renewables,1.3333333333333333
2008.0,CZE,Solar,4.5
2008.0,DEU,Energy Efficiency,6.333333333333333
2008.0,DEU,Fossil Fuels,2.8333333333333335
2008.0,DEU,Grid,1.3333333333333333
2008.0,DEU,Hybrid and Electric mobility,3.0
2008.0,DEU,Other Energy,15.166666666666666
2008.0,DEU,Other Renewables,5.0
2008.0,DEU,Solar,9.833333333333334
2008.0,DEU,Storage (not electromobility),2.5
2008.0,DEU,Wind,1.0
2008.0,DNK,Energy Efficiency,2.6666666666666665
2008.0,DNK,Grid,2.0
2008.0,DNK,Other Energy,1.8333333333333333
2008.0,DNK,Other Renewables,2.5
2008.0,DNK,Solar,1.0
2008.0,DNK,Wind,1.0
2008.0,EGY,Fossil Fuels,0.5
2008.0,EGY,Other Energy,1.0
2008.0,EGY,Other Renewables,0.5
2008.0,ESP,Energy Efficiency,6.833333333333333
2008.0,ESP,Fossil Fuels,0.5
2008.0,ESP,Grid,2.0
2008.0,ESP,Hybrid and Electric mobility,1.0
2008.0,ESP,Other Energy,11.333333333333334
2008.0,ESP,Other Renewables,5.0
2008.0,ESP,Solar,5.0
2008.0,ESP,Storage (not electromobility),1.3333333333333333
2008.0,EST,Fossil Fuels,0.8333333333333333
2008.0,EST,Other Energy,0.8333333333333333
2008.0,EST,Solar,0.3333333333333333
2008.0,EST,Wind,1.0
2008.0,FIN,Energy Efficiency,2.333333333333333
2008.0,FIN,Other Energy,4.666666666666666
2008.0,FIN,Other Renewables,2.5
2008.0,FIN,Solar,0.5
2008.0,FRA,Energy Efficiency,9.083333333333334
2008.0,FRA,Fossil Fuels,1.3333333333333333
2008.0,FRA,Grid,1.3333333333333333
2008.0,FRA,Other Energy,22.75
2008.0,FRA,Other Renewables,14.5
2008.0,FRA,Solar,8.0
2008.0,FRA,Wind,2.0
2008.0,GBR,Bioenergy,0.5
2008.0,GBR,Energy Efficiency,16.75
2008.0,GBR,Fossil Fuels,9.666666666666666
2008.0,GBR,Grid,5.666666666666666
2008.0,GBR,Hybrid and Electric mobility,4.0
2008.0,GBR,Nuclear,0.3333333333333333
2008.0,GBR,Other Energy,32.416666666666664
2008.0,GBR,Other Renewables,13.0
2008.0,GBR,Solar,6.916666666666666
2008.0,GBR,Storage (not electromobility),2.25
2008.0,GBR,Wind,0.5
2008.0,GGY,Fossil Fuels,0.5
2008.0,GGY,Other Energy,0.5
2008.0,GRC,Energy Efficiency,1.0
2008.0,GRC,Grid,1.0
2008.0,GRC,Solar,1.0
2008.0,HKG,Energy Efficiency,2.0
2008.0,HKG,Fossil Fuels,0.5
2008.0,HKG,Grid,1.0
2008.0,HKG,Other Energy,0.8333333333333333
2008.0,HKG,Solar,0.3333333333333333
2008.0,HKG,Storage (not electromobility),0.3333333333333333
2008.0,HRV,Energy Efficiency,1.0
2008.0,HUN,Energy Efficiency,0.5
2008.0,HUN,Grid,0.5
2008.0,HUN,Hybrid and Electric mobility,1.0
2008.0,HUN,Other Energy,1.5
2008.0,HUN,Other Renewables,0.5
2008.0,IDN,Energy Efficiency,0.3333333333333333
2008.0,IDN,Fossil Fuels,2.5
2008.0,IDN,Grid,1.0
2008.0,IDN,Other Energy,5.333333333333333
2008.0,IDN,Other Renewables,2.0
2008.0,IDN,Solar,0.8333333333333333
2008.0,IND,Energy Efficiency,4.0
2008.0,IND,Fossil Fuels,2.333333333333333
2008.0,IND,Grid,2.5
2008.0,IND,Hybrid and Electric mobility,1.0
2008.0,IND,Other Energy,14.25
2008.0,IND,Other Renewables,5.666666666666667
2008.0,IND,Solar,7.25
2008.0,IND,Storage (not electromobility),1.0
2008.0,IRL,Energy Efficiency,0.5
2008.0,IRL,Fossil Fuels,1.3333333333333333
2008.0,IRL,Grid,1.0
2008.0,IRL,Hybrid and Electric mobility,1.0
2008.0,IRL,Other Energy,2.333333333333333
2008.0,IRL,Other Renewables,2.333333333333333
2008.0,IRL,Solar,1.0
2008.0,IRL,Storage (not electromobility),0.5
2008.0,ISL,Other Energy,1.0
2008.0,ISR,Energy Efficiency,4.583333333333333
2008.0,ISR,Fossil Fuels,0.8333333333333333
2008.0,ISR,Grid,0.25
2008.0,ISR,Hybrid and Electric mobility,1.0
2008.0,ISR,Other Energy,8.916666666666666
2008.0,ISR,Other Renewables,3.833333333333333
2008.0,ISR,Solar,2.5833333333333335
2008.0,ITA,Energy Efficiency,4.666666666666666
2008.0,ITA,Grid,0.3333333333333333
2008.0,ITA,Other Energy,12.0
2008.0,ITA,Other Renewables,3.833333333333333
2008.0,ITA,Solar,8.666666666666666
2008.0,ITA,Storage (not electromobility),0.5
2008.0,JPN,Energy Efficiency,1.25
2008.0,JPN,Grid,2.25
2008.0,JPN,Hybrid and Electric mobility,2.0
2008.0,JPN,Other Energy,5.583333333333333
2008.0,JPN,Other Renewables,3.6666666666666665
2008.0,JPN,Solar,2.0
2008.0,JPN,Storage (not electromobility),0.25
2008.0,KOR,Energy Efficiency,3.0
2008.0,KOR,Solar,1.0
2008.0,LKA,Grid,1.0
2008.0,LTU,Energy Efficiency,1.0
2008.0,LTU,Grid,1.0
2008.0,LTU,Other Energy,0.5
2008.0,LTU,Other Renewables,0.5
2008.0,MAR,Energy Efficiency,1.0
2008.0,MYS,Energy Efficiency,0.3333333333333333
2008.0,MYS,Fossil Fuels,2.333333333333333
2008.0,MYS,Grid,1.0
2008.0,MYS,Other Energy,1.3333333333333333
2008.0,NAM,Other Energy,0.5
2008.0,NAM,Solar,0.5
2008.0,NGA,Fossil Fuels,1.0
2008.0,NGA,Other Energy,1.5
2008.0,NGA,Other Renewables,0.5
2008.0,NGA,Solar,1.0
2008.0,NLD,Bioenergy,0.5
2008.0,NLD,Energy Efficiency,13.666666666666666
2008.0,NLD,Fossil Fuels,0.3333333333333333
2008.0,NLD,Grid,3.333333333333333
2008.0,NLD,Hybrid and Electric mobility,3.0
2008.0,NLD,Other Energy,4.666666666666667
2008.0,NLD,Other Renewables,3.0
2008.0,NLD,Solar,0.5
2008.0,NLD,Storage (not electromobility),3.5
2008.0,NLD,Wind,0.5
2008.0,NOR,Energy Efficiency,1.25
2008.0,NOR,Fossil Fuels,5.583333333333333
2008.0,NOR,Grid,1.0
2008.0,NOR,Other Energy,6.583333333333333
2008.0,NOR,Other Renewables,1.3333333333333333
2008.0,NOR,Solar,1.75
2008.0,NOR,Wind,0.5
2008.0,NZL,Fossil Fuels,1.0
2008.0,NZL,Other Energy,3.0
2008.0,NZL,Other Renewables,0.5
2008.0,NZL,Solar,0.5
2008.0,PAN,Energy Efficiency,0.3333333333333333
2008.0,PAN,Other Energy,0.3333333333333333
2008.0,PAN,Other Renewables,0.3333333333333333
2008.0,POL,Grid,1.0
2008.0,POL,Other Energy,1.5
2008.0,POL,Other Renewables,0.5
2008.0,PRI,Energy Efficiency,1.0
2008.0,PRT,Fossil Fuels,0.5
2008.0,PRT,Grid,0.3333333333333333
2008.0,PRT,Other Energy,3.8333333333333335
2008.0,PRT,Other Renewables,2.8333333333333335
2008.0,PRT,Solar,0.5
2008.0,ROM,Energy Efficiency,0.8333333333333333
2008.0,ROM,Other Energy,2.1666666666666665
2008.0,ROM,Solar,1.6666666666666665
2008.0,ROM,Wind,0.3333333333333333
2008.0,RUS,Grid,1.0
2008.0,SAU,Other Renewables,1.0
2008.0,SGP,Fossil Fuels,2.5
2008.0,SGP,Other Energy,2.0
2008.0,SGP,Other Renewables,0.5
2008.0,SVK,Energy Efficiency,1.1666666666666665
2008.0,SVK,Other Energy,1.8333333333333333
2008.0,SVK,Other Renewables,1.5
2008.0,SVK,Solar,3.5
2008.0,SVN,Energy Efficiency,1.0
2008.0,SVN,Other Energy,0.5
2008.0,SVN,Other Renewables,0.5
2008.0,SWE,Energy Efficiency,1.5
2008.0,SWE,Fossil Fuels,0.8333333333333333
2008.0,SWE,Grid,1.5833333333333333
2008.0,SWE,Hydrogen and Fuel Cells,0.3333333333333333
2008.0,SWE,Other Energy,8.666666666666666
2008.0,SWE,Other Renewables,3.3333333333333335
2008.0,SWE,Solar,5.25
2008.0,SWE,Storage (not electromobility),0.75
2008.0,SWE,Wind,0.75
2008.0,THA,Energy Efficiency,0.5
2008.0,THA,Other Energy,1.0
2008.0,THA,Other Renewables,1.0
2008.0,THA,Solar,0.5
2008.0,TLS,Fossil Fuels,0.5
2008.0,TLS,Other Energy,0.5
2008.0,TUN,Energy Efficiency,1.0
2008.0,TUR,Fossil Fuels,0.5
2008.0,TUR,Hybrid and Electric mobility,1.0
2008.0,TUR,Other Energy,0.5
2008.0,TUR,Solar,0.5
2008.0,TUR,Storage (not electromobility),1.5
2008.0,TWN,Energy Efficiency,1.0
2008.0,TWN,Hybrid and Electric mobility,1.0
2008.0,TWN,Other Energy,0.5
2008.0,TWN,Other Renewables,0.5
2008.0,UGA,Other Energy,1.5
2008.0,UGA,Other Renewables,0.5
2008.0,UGA,Solar,1.0
2008.0,UKR,Bioenergy,1.0
2008.0,UKR,Energy Efficiency,2.1666666666666665
2008.0,UKR,Grid,3.0
2008.0,UKR,Other Energy,2.833333333333333
2008.0,UKR,Solar,2.5
2008.0,UKR,Storage (not electromobility),1.0
2008.0,UKR,Wind,0.5
2008.0,USA,Bioenergy,4.5
2008.0,USA,Energy Efficiency,82.15
2008.0,USA,Fossil Fuels,73.66666666666667
2008.0,USA,Grid,28.03333333333333
2008.0,USA,Hybrid and Electric mobility,14.0
2008.0,USA,Nuclear,0.3333333333333333
2008.0,USA,Other Energy,174.11666666666667
2008.0,USA,Other Renewables,71.36666666666666
2008.0,USA,Solar,66.91666666666667
2008.0,USA,Storage (not electromobility),14.916666666666666
2008.0,USA,Wind,5.0
2008.0,VNM,Energy Efficiency,1.0
2008.0,VNM,Fossil Fuels,2.0
2008.0,VNM,Other Energy,1.0
2008.0,VNM,Other Renewables,1.0
2008.0,VNM,Solar,0.5
2008.0,VNM,Wind,0.5
2008.0,ZAF,Fossil Fuels,1.0
2008.0,ZAF,Other Energy,1.5
2008.0,ZAF,Solar,0.5
2009.0,ARE,Energy Efficiency,1.0
2009.0,ARE,Fossil Fuels,1.5
2009.0,ARE,Other Energy,2.0
2009.0,ARE,Other Renewables,2.0
2009.0,ARE,Solar,1.5
2009.0,AUS,Energy Efficiency,5.833333333333333
2009.0,AUS,Fossil Fuels,2.333333333333333
2009.0,AUS,Grid,1.0
2009.0,AUS,Hybrid and Electric mobility,1.0
2009.0,AUS,Other Energy,11.5
2009.0,AUS,Other Renewables,5.666666666666666
2009.0,AUS,Solar,2.333333333333333
2009.0,AUS,Storage (not electromobility),0.3333333333333333
2009.0,AUT,Energy Efficiency,2.0
2009.0,AUT,Grid,1.0
2009.0,AUT,Other Energy,0.5
2009.0,AUT,Solar,0.5
2009.0,BEL,Energy Efficiency,4.5
2009.0,BEL,Grid,1.0
2009.0,BEL,Other Energy,1.5
2009.0,BEL,Solar,1.0
2009.0,BGD,Fossil Fuels,1.0
2009.0,BGD,Solar,1.0
2009.0,BLZ,Fossil Fuels,1.0
2009.0,BMU,Other Energy,1.0
2009.0,BRA,Energy Efficiency,1.0
2009.0,BRA,Fossil Fuels,2.0
2009.0,BRA,Other Energy,2.5
2009.0,BRA,Solar,0.5
2009.0,CAN,Energy Efficiency,18.202380952380953
2009.0,CAN,Fossil Fuels,22.0
2009.0,CAN,Grid,6.285714285714286
2009.0,CAN,Hybrid and Electric mobility,3.0
2009.0,CAN,Other Energy,36.39285714285714
2009.0,CAN,Other Renewables,12.452380952380953
2009.0,CAN,Solar,5.833333333333333
2009.0,CAN,Storage (not electromobility),0.3333333333333333
2009.0,CAN,Wind,0.5
2009.0,CHE,Bioenergy,0.5
2009.0,CHE,Energy Efficiency,2.75
2009.0,CHE,Fossil Fuels,1.25
2009.0,CHE,Grid,5.333333333333333
2009.0,CHE,Hybrid and Electric mobility,1.0
2009.0,CHE,Other Energy,13.083333333333334
2009.0,CHE,Other Renewables,6.5
2009.0,CHE,Solar,6.583333333333333
2009.0,CHL,Energy Efficiency,0.3333333333333333
2009.0,CHL,Fossil Fuels,0.3333333333333333
2009.0,CHL,Other Energy,0.3333333333333333
2009.0,CHN,Energy Efficiency,20.333333333333332
2009.0,CHN,Fossil Fuels,3.0
2009.0,CHN,Hybrid and Electric mobility,7.0
2009.0,CHN,Other Energy,7.833333333333333
2009.0,CHN,Other Renewables,4.0
2009.0,CHN,Solar,4.833333333333333
2009.0,CHN,Storage (not electromobility),4.0
2009.0,CHN,Wind,1.0
2009.0,COL,Fossil Fuels,0.3333333333333333
2009.0,COL,Other Energy,0.3333333333333333
2009.0,COL,Other Renewables,0.3333333333333333
2009.0,CZE,Energy Efficiency,3.5
2009.0,CZE,Fossil Fuels,0.5
2009.0,CZE,Other Energy,7.833333333333333
2009.0,CZE,Other Renewables,1.1666666666666665
2009.0,CZE,Solar,8.0
2009.0,DEU,Energy Efficiency,9.75
2009.0,DEU,Fossil Fuels,0.8333333333333333
2009.0,DEU,Grid,5.333333333333333
2009.0,DEU,Hybrid and Electric mobility,3.0
2009.0,DEU,Other Energy,10.5
2009.0,DEU,Other Renewables,6.916666666666666
2009.0,DEU,Solar,6.333333333333333
2009.0,DEU,Storage (not electromobility),0.3333333333333333
2009.0,DEU,Wind,1.0
2009.0,DNK,Energy Efficiency,3.3333333333333335
2009.0,DNK,Fossil Fuels,1.0
2009.0,DNK,Grid,1.0
2009.0,DNK,Hybrid and Electric mobility,1.0
2009.0,DNK,Other Energy,2.083333333333333
2009.0,DNK,Other Renewables,2.083333333333333
2009.0,DNK,Solar,1.0
2009.0,DNK,Wind,3.5
2009.0,DOM,Fossil Fuels,0.6666666666666666
2009.0,DOM,Other Energy,0.3333333333333333
2009.0,ESP,Bioenergy,0.3333333333333333
2009.0,ESP,Energy Efficiency,5.5
2009.0,ESP,Grid,2.0
2009.0,ESP,Other Energy,12.333333333333334
2009.0,ESP,Other Renewables,4.833333333333333
2009.0,ESP,Solar,1.5
2009.0,ESP,Wind,0.5
2009.0,EST,Energy Efficiency,1.0
2009.0,EST,Other Energy,1.0
2009.0,FIN,Energy Efficiency,1.0
2009.0,FIN,Grid,1.0
2009.0,FIN,Hybrid and Electric mobility,1.0
2009.0,FIN,Other Renewables,1.0
2009.0,FIN,Solar,1.0
2009.0,FRA,Energy Efficiency,8.666666666666666
2009.0,FRA,Fossil Fuels,3.8333333333333335
2009.0,FRA,Grid,3.1666666666666665
2009.0,FRA,Hybrid and Electric mobility,1.0
2009.0,FRA,Other Energy,25.833333333333332
2009.0,FRA,Other Renewables,11.0
2009.0,FRA,Solar,12.666666666666666
2009.0,FRA,Storage (not electromobility),0.3333333333333333
2009.0,FRA,Wind,1.5
2009.0,GBR,Bioenergy,0.3333333333333333
2009.0,GBR,Energy Efficiency,15.833333333333332
2009.0,GBR,Fossil Fuels,19.916666666666668
2009.0,GBR,Grid,7.666666666666666
2009.0,GBR,Hybrid and Electric mobility,1.0
2009.0,GBR,Nuclear,2.333333333333333
2009.0,GBR,Other Energy,41.166666666666664
2009.0,GBR,Other Renewables,24.083333333333332
2009.0,GBR,Solar,12.25
2009.0,GBR,Storage (not electromobility),1.0833333333333333
2009.0,GBR,Wind,1.3333333333333333
2009.0,GHA,Fossil Fuels,1.0
2009.0,GHA,Other Energy,0.5
2009.0,GHA,Other Renewables,0.5
2009.0,GRC,Other Energy,1.0
2009.0,HKG,Energy Efficiency,1.0
2009.0,HKG,Other Energy,2.0
2009.0,HKG,Other Renewables,1.5
2009.0,HKG,Solar,1.5
2009.0,HTI,Energy Efficiency,1.0
2009.0,HUN,Energy Efficiency,1.0
2009.0,HUN,Hybrid and Electric mobility,1.0
2009.0,HUN,Other Energy,1.5
2009.0,HUN,Solar,0.5
2009.0,IDN,Fossil Fuels,0.5
2009.0,IDN,Other Energy,1.5
2009.0,IND,Energy Efficiency,4.333333333333333
2009.0,IND,Fossil Fuels,3.0
2009.0,IND,Grid,1.5
2009.0,IND,Other Energy,12.166666666666666
2009.0,IND,Other Renewables,6.333333333333333
2009.0,IND,Solar,4.333333333333333
2009.0,IND,Wind,0.3333333333333333
2009.0,IRL,Energy Efficiency,2.0
2009.0,IRL,Fossil Fuels,2.8333333333333335
2009.0,IRL,Grid,0.5
2009.0,IRL,Other Energy,2.3333333333333335
2009.0,IRL,Other Renewables,0.8333333333333333
2009.0,IRL,Solar,0.5
2009.0,ISL,Energy Efficiency,1.0
2009.0,ISL,Other Energy,1.0
2009.0,ISL,Other Renewables,1.0
2009.0,ISR,Energy Efficiency,6.25
2009.0,ISR,Grid,1.5
2009.0,ISR,Other Energy,7.916666666666667
2009.0,ISR,Other Renewables,6.0
2009.0,ISR,Solar,3.5833333333333335
2009.0,ISR,Storage (not electromobility),0.25
2009.0,ISR,Wind,0.5
2009.0,ITA,Bioenergy,1.0
2009.0,ITA,Energy Efficiency,4.166666666666667
2009.0,ITA,Fossil Fuels,1.0
2009.0,ITA,Grid,1.0
2009.0,ITA,Other Energy,5.416666666666666
2009.0,ITA,Other Renewables,5.916666666666667
2009.0,ITA,Solar,3.1666666666666665
2009.0,ITA,Storage (not electromobility),0.6666666666666666
2009.0,ITA,Wind,0.6666666666666666
2009.0,JEY,Other Energy,0.3333333333333333
2009.0,JEY,Solar,0.3333333333333333
2009.0,JEY,Storage (not electromobility),0.3333333333333333
2009.0,JPN,Bioenergy,0.5
2009.0,JPN,Energy Efficiency,5.333333333333333
2009.0,JPN,Fossil Fuels,0.8333333333333333
2009.0,JPN,Hybrid and Electric mobility,1.0
2009.0,JPN,Other Energy,8.416666666666666
2009.0,JPN,Other Renewables,5.416666666666667
2009.0,JPN,Solar,2.0
2009.0,JPN,Storage (not electromobility),0.5
2009.0,KAZ,Fossil Fuels,0.5
2009.0,KAZ,Other Energy,0.5
2009.0,KEN,Other Energy,0.3333333333333333
2009.0,KEN,Other Renewables,0.6666666666666666
2009.0,KOR,Energy Efficiency,0.5
2009.0,KOR,Fossil Fuels,0.5
2009.0,KOR,Hybrid and Electric mobility,1.0
2009.0,KOR,Other Energy,2.0
2009.0,KOR,Solar,2.0
2009.0,KOR,Storage (not electromobility),1.0
2009.0,LBN,Grid,1.0
2009.0,LTU,Other Renewables,1.0
2009.0,LUX,Energy Efficiency,0.3333333333333333
2009.0,LUX,Grid,0.3333333333333333
2009.0,LUX,Other Energy,1.1666666666666665
2009.0,LUX,Other Renewables,0.6666666666666666
2009.0,LUX,Solar,0.5
2009.0,LVA,Other Energy,1.0
2009.0,LVA,Other Renewables,1.0
2009.0,MEX,Grid,1.0
2009.0,MEX,Other Energy,0.3333333333333333
2009.0,MEX,Other Renewables,0.6666666666666666
2009.0,MYS,Energy Efficiency,0.6666666666666666
2009.0,MYS,Grid,1.0
2009.0,MYS,Other Energy,0.3333333333333333
2009.0,NGA,Fossil Fuels,2.0
2009.0,NGA,Other Energy,1.0
2009.0,NLD,Bioenergy,0.5
2009.0,NLD,Energy Efficiency,18.0
2009.0,NLD,Fossil Fuels,2.5
2009.0,NLD,Grid,3.8333333333333335
2009.0,NLD,Hybrid and Electric mobility,4.0
2009.0,NLD,Other Energy,9.583333333333334
2009.0,NLD,Other Renewables,6.25
2009.0,NLD,Solar,5.333333333333333
2009.0,NLD,Storage (not electromobility),1.0
2009.0,NOR,Energy Efficiency,2.1666666666666665
2009.0,NOR,Fossil Fuels,3.5
2009.0,NOR,Grid,1.3333333333333333
2009.0,NOR,Hybrid and Electric mobility,1.0
2009.0,NOR,Other Energy,2.1666666666666665
2009.0,NOR,Solar,0.5
2009.0,NOR,Storage (not electromobility),1.0
2009.0,NOR,Wind,0.3333333333333333
2009.0,NZL,Fossil Fuels,0.5
2009.0,NZL,Hybrid and Electric mobility,1.0
2009.0,NZL,Other Energy,2.5
2009.0,NZL,Solar,1.0
2009.0,PER,Grid,1.0
2009.0,PHL,Other Energy,1.0
2009.0,PHL,Other Renewables,1.0
2009.0,POL,Energy Efficiency,2.0
2009.0,POL,Fossil Fuels,0.5
2009.0,POL,Grid,1.0
2009.0,POL,Other Energy,1.8333333333333333
2009.0,POL,Other Renewables,1.1666666666666665
2009.0,POL,Solar,0.5
2009.0,PRT,Energy Efficiency,2.1666666666666665
2009.0,PRT,Other Energy,3.833333333333333
2009.0,PRT,Other Renewables,1.3333333333333333
2009.0,PRT,Solar,1.6666666666666665
2009.0,ROM,Grid,1.0
2009.0,ROM,Other Energy,1.0
2009.0,ROM,Solar,3.0
2009.0,RUS,Energy Efficiency,3.0
2009.0,RUS,Fossil Fuels,2.0
2009.0,RUS,Other Renewables,1.0
2009.0,SAU,Other Energy,0.5
2009.0,SAU,Solar,0.5
2009.0,SGP,Energy Efficiency,2.0
2009.0,SGP,Fossil Fuels,2.0
2009.0,SGP,Other Energy,0.8333333333333333
2009.0,SGP,Solar,1.8333333333333333
2009.0,SGP,Storage (not electromobility),0.3333333333333333
2009.0,SVK,Energy Efficiency,0.5
2009.0,SVK,Grid,0.3333333333333333
2009.0,SVK,Other Energy,2.333333333333333
2009.0,SVK,Solar,4.833333333333333
2009.0,SWE,Energy Efficiency,1.8333333333333333
2009.0,SWE,Fossil Fuels,0.5
2009.0,SWE,Grid,1.0
2009.0,SWE,Other Energy,4.166666666666666
2009.0,SWE,Other Renewables,1.6666666666666665
2009.0,SWE,Solar,1.0
2009.0,SWE,Wind,0.8333333333333333
2009.0,TAN,Other Renewables,1.0
2009.0,THA,Fossil Fuels,0.5
2009.0,THA,Other Energy,0.5
2009.0,TUN,Energy Efficiency,1.0
2009.0,TUN,Fossil Fuels,1.0
2009.0,TUN,Other Energy,0.5
2009.0,TUN,Solar,0.5
2009.0,TUR,Energy Efficiency,0.5
2009.0,TUR,Other Energy,0.5
2009.0,TUR,Other Renewables,1.0
2009.0,TUR,Solar,1.0
2009.0,UGA,Grid,1.0
2009.0,UGA,Other Energy,1.5
2009.0,UGA,Other Renewables,0.5
2009.0,UKR,Energy Efficiency,2.0
2009.0,UKR,Fossil Fuels,2.5
2009.0,UKR,Grid,2.5
2009.0,UKR,Other Energy,2.1666666666666665
2009.0,UKR,Other Renewables,0.3333333333333333
2009.0,UKR,Solar,0.5
2009.0,UKR,Storage (not electromobility),1.0
2009.0,USA,Bioenergy,4.083333333333333
2009.0,USA,Energy Efficiency,100.15
2009.0,USA,Fossil Fuels,82.5
2009.0,USA,Grid,20.25
2009.0,USA,Hybrid and Electric mobility,16.0
2009.0,USA,Hydrogen and Fuel Cells,0.25
2009.0,USA,Other Energy,205.03333333333333
2009.0,USA,Other Renewables,89.45
2009.0,USA,Solar,101.58333333333333
2009.0,USA,Storage (not electromobility),13.95
2009.0,USA,Wind,4.75
2009.0,VNM,Grid,1.0
2009.0,VNM,Other Renewables,1.0
2009.0,ZAF,Other Energy,2.8333333333333335
2009.0,ZAF,Other Renewables,1.5
2009.0,ZAF,Solar,0.3333333333333333
2009.0,ZAF,Wind,0.3333333333333333
2009.0,ZWE,Other Energy,0.5
2009.0,ZWE,Solar,0.5
2010.0,ARE,Energy Efficiency,1.0
2010.0,ARE,Fossil Fuels,0.5
2010.0,ARE,Other Energy,0.5
2010.0,AUS,Energy Efficiency,3.3333333333333335
2010.0,AUS,Fossil Fuels,2.333333333333333
2010.0,AUS,Grid,1.6666666666666665
2010.0,AUS,Hybrid and Electric mobility,3.0
2010.0,AUS,Other Energy,8.083333333333334
2010.0,AUS,Other Renewables,3.5
